Sep
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
64 63 62
73 66 60
82 71 60
72 62 52
75 62 50
81 66 51
86 72 61
84 72 60
82 72 63
82 71 61
84 74 64
82 72 62
82 75 68
75 68 59
73 64 53
82 67 52
82 68 53
81 67 54
66 58 50
71 56 44
75 62 48
69 62 55
70 58 48
71 63 55
61 52 45
64 55 48
61 54 46
57 52 46
57 49 41
55 48 39
Max Avg Min
63 61 60
61 60 57
65 60 51
52 52 50
54 51 49
57 53 48
64 60 55
64 62 59
66 63 58
66 63 59
64 61 52
69 61 51
67 63 58
68 63 53
54 48 42
55 50 45
56 53 50
59 54 52
56 48 42
48 43 37
57 50 46
63 57 46
48 43 37
67 52 30
44 38 35
59 51 42
50 43 38
45 42 38
43 37 31
40 32 25
Max Avg Min
100 - 87
97 - 64
100 - 38
100 - 49
100 - 41
93 - 42
87 - 46
96 - 44
97 - 54
93 - 52
93 - 42
91 - 58
93 - 45
100 - 62
93 - 34
86 - 27
93 - 35
93 - 38
90 - 42
93 - 32
100 - 36
100 - 45
86 - 31
96 - 26
93 - 39
100 - 50
93 - 49
90 - 51
96 - 36
86 - 31
Max Avg Min
17 - 5
13 - 0
15 - 0
15 - 0
13 - 0
10 - 0
9 - 0
8 - 0
12 - 0
15 - 0
18 - 5
18 - 4
14 - 0
16 - 0
18 - 0
14 - 0
22 - 0
17 - 5
21 - 0
14 - 0
15 - 0
17 - 4
16 - 4
20 - 7
12 - 0
15 - 0
18 - 6
17 - 7
17 - 0
17 - 0
Max Avg Min
30.15 - 30.06
30.14 - 30.06
30.05 - 29.87
30.14 - 29.98
30.22 - 30.12
30.17 - 30.06
30.08 - 30.01
30.12 - 30.06
30.19 - 30.12
30.19 - 30.12
30.19 - 30.03
30.03 - 29.88
30 - 29.91
30.03 - 29.87
30.09 - 30.01
30.11 - 30.03
30.19 - 30.1
30.16 - 29.9
30.13 - 29.84
30.26 - 30.13
30.23 - 29.93
29.92 - 29.74
29.98 - 29.87
29.91 - 29.71
30.09 - 29.93
29.96 - 29.53
29.84 - 29.62
30.07 - 29.83
30.18 - 30.06
30.3 - 30.15
Max Avg Min
- 0.39 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.05 -
- 0.02 -
- 0.53 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.24 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.56 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
