Jan
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
1 -4 -9
8 0 -9
17 12 6
12 6 0
11 5 -1
17 8 -2
33 21 8
37 34 31
36 31 26
56 43 30
59 41 23
23 19 14
16 11 6
21 13 5
24 17 10
26 18 9
20 12 4
32 24 16
40 34 28
45 39 32
44 40 36
54 46 38
39 34 28
30 29 27
43 34 24
51 42 33
50 43 36
40 34 28
30 24 17
31 23 15
42 37 31
Max Avg Min
-11 -14 -17
-2 -10 -16
9 5 -4
-4 -6 -8
-5 -7 -9
-1 -6 -10
30 18 -2
31 29 27
29 27 24
50 40 27
55 46 16
16 9 -2
0 -3 -7
14 7 -3
19 12 5
16 9 4
9 6 0
20 14 9
28 23 18
36 31 26
43 39 34
49 44 31
33 26 21
23 21 19
32 27 20
34 31 29
37 29 23
28 26 24
22 14 9
18 12 8
28 24 18
Max Avg Min
72 - 51
71 - 49
80 - 58
69 - 48
75 - 50
72 - 36
63 - 53
89 - 70
100 - 75
96 - 77
93 - 74
77 - 46
69 - 40
84 - 41
88 - 73
84 - 55
87 - 62
74 - 54
69 - 52
85 - 58
100 - 85
100 - 77
89 - 69
75 - 69
89 - 62
89 - 46
70 - 36
85 - 64
81 - 55
80 - 46
70 - 45
Max Avg Min
17 - 6
22 - 5
21 - 6
20 - 7
20 - 8
14 - 0
24 - 10
18 - 7
14 - 0
31 - 8
28 - 6
29 - 13
23 - 5
22 - 0
17 - 5
18 - 8
25 - 6
22 - 9
26 - 10
15 - 4
8 - 0
24 - 5
21 - 6
13 - 5
20 - 6
32 - 5
31 - 6
18 - 4
21 - 4
26 - 0
25 - 7
Max Avg Min
30.76 - 30.69
30.7 - 30.14
30.25 - 30.02
30.36 - 30.25
30.56 - 30.35
30.66 - 30.43
30.4 - 29.88
30.16 - 29.85
30.3 - 30.14
30.11 - 29.72
29.9 - 29.61
30.45 - 29.93
30.68 - 30.46
30.67 - 30.25
30.36 - 30.13
30.57 - 30.32
30.57 - 30.23
30.21 - 29.98
29.96 - 29.73
30.01 - 29.8
30 - 29.81
29.79 - 29.43
30.18 - 29.5
30.36 - 30.17
30.37 - 30.2
30.21 - 29.97
30.23 - 29.96
30.4 - 30.24
30.51 - 30.38
30.52 - 30.01
29.96 - 29.69
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.03 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.36 -
- 0.00 -
- 0.00 -
- 0.08 -
- 0.14 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.81 -
- 0.07 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
