Feb
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
Max Avg Min
14 7 0
23 16 8
21 15 9
28 21 13
34 20 6
36 24 11
34 33 31
33 28 23
32 26 20
49 40 30
45 37 29
29 25 21
44 32 19
39 36 33
33 27 20
20 16 12
30 20 9
52 40 27
30 21 12
24 16 8
32 26 19
34 29 24
28 25 22
39 28 17
43 32 20
36 34 32
34 33 32
35 31 27
Max Avg Min
11 1 -8
20 12 0
18 11 0
23 19 7
27 20 6
29 21 11
34 31 27
30 23 19
26 23 19
45 36 24
32 24 19
21 20 18
31 27 18
32 27 21
25 14 9
7 3 0
14 4 -1
45 33 16
25 10 0
12 6 0
25 20 10
31 25 21
23 19 16
22 18 13
28 24 19
32 30 26
32 31 30
32 27 20
Max Avg Min
92 - 63
92 - 66
91 - 62
100 - 73
92 - 69
100 - 59
100 - 75
92 - 81
92 - 72
100 - 72
76 - 62
88 - 69
100 - 57
82 - 54
75 - 42
67 - 47
73 - 31
100 - 53
85 - 61
74 - 55
85 - 67
92 - 78
88 - 68
84 - 48
92 - 46
100 - 70
96 - 89
96 - 69
Max Avg Min
20 - 4
22 - 4
21 - 4
18 - 0
17 - 0
15 - 0
18 - 4
23 - 0
17 - 0
28 - 7
33 - 14
15 - 0
16 - 0
24 - 6
20 - 5
20 - 5
14 - 0
31 - 9
31 - 13
17 - 0
28 - 4
21 - 5
18 - 7
9 - 0
13 - 0
29 - 13
17 - 6
22 - 9
Max Avg Min
30.37 - 30.16
30.16 - 29.99
30.07 - 29.94
30.03 - 29.83
30.09 - 29.78
30.24 - 30.11
30.11 - 29.85
30.4 - 29.93
30.4 - 30.09
30.09 - 29.49
30.03 - 29.51
30.11 - 29.92
29.91 - 29.71
29.98 - 29.62
30.19 - 29.98
30.21 - 30.13
30.23 - 30.02
29.99 - 29.4
30.19 - 29.54
30.37 - 30.22
30.38 - 30
29.98 - 29.78
29.97 - 29.87
30.15 - 29.98
30.18 - 29.97
29.94 - 29.5
29.7 - 29.49
30.07 - 29.68
Max Avg Min
- 0.02 -
- 0.12 -
- 0.04 -
- 0.19 -
- 0.02 -
- 0.00 -
- 1.07 -
- 0.00 -
- 0.00 -
- 0.29 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.29 -
- 0.00 -
- 0.00 -
- 0.07 -
- 0.20 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.45 -
- 0.18 -
- 0.02 -
