Jan
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
33 30 28
30 29 28
34 28 21
33 26 19
32 31 30
33 30 26
46 36 26
54 46 37
43 36 28
27 20 12
19 14 8
30 20 10
30 24 17
18 14 8
21 13 5
27 22 16
23 16 10
21 14 7
28 16 3
19 16 12
17 12 7
14 8 3
12 5 -2
16 10 3
33 24 15
15 10 1
19 8 -4
30 26 21
27 22 16
32 24 19
35 34 32
Max Avg Min
25 22 16
27 25 20
25 21 18
28 23 16
31 30 28
31 22 15
32 28 21
35 30 21
28 24 16
18 11 3
5 2 -1
16 8 4
18 6 -2
14 7 -2
6 1 -3
7 4 -1
4 2 -1
16 6 -1
20 9 -1
8 -1 -5
-3 -7 -11
-5 -7 -10
-7 -11 -15
3 -4 -8
25 12 4
7 -2 -9
8 0 -9
28 22 9
25 18 13
27 20 16
34 31 26
Max Avg Min
79 - 61
93 - 69
93 - 56
100 - 59
100 - 92
93 - 52
85 - 58
79 - 37
85 - 42
93 - 46
67 - 44
84 - 35
86 - 35
86 - 56
73 - 42
68 - 34
70 - 44
85 - 66
80 - 59
62 - 36
61 - 30
58 - 41
60 - 39
66 - 34
93 - 44
85 - 45
87 - 54
100 - 60
93 - 65
93 - 72
100 - 72
Max Avg Min
23 - 7
16 - 7
13 - 0
12 - 0
13 - 0
18 - 4
23 - 10
23 - 5
23 - 9
22 - 8
17 - 9
18 - 4
17 - 6
18 - 6
15 - 4
15 - 4
20 - 5
16 - 7
18 - 7
15 - 7
16 - 7
18 - 7
18 - 7
14 - 6
17 - 8
20 - 4
20 - 0
12 - 0
14 - 0
15 - 0
14 - 5
Max Avg Min
30.09 - 29.99
30.07 - 29.97
30.09 - 29.99
30.08 - 29.88
30.12 - 29.86
30.43 - 30.1
30.28 - 29.66
29.69 - 29.36
29.83 - 29.46
30.12 - 29.84
30.42 - 30.12
30.44 - 30.01
30.27 - 30.01
30.32 - 30.22
30.43 - 30.32
30.35 - 30.09
30.36 - 30.13
30.1 - 29.85
30.03 - 29.73
30.18 - 29.89
30.32 - 30.18
30.46 - 30.33
30.59 - 30.46
30.59 - 30.32
30.31 - 30.05
30.54 - 30.21
30.54 - 30.12
30.12 - 29.97
30.41 - 30.12
30.37 - 30.03
30.01 - 29.81
Max Avg Min
- 0.00 -
- 0.01 -
- 0.00 -
- 0.02 -
- 0.04 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.15 -
- 0.00 -
- 0.00 -
- 0.10 -
