Dec
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
25 22 18
34 26 18
37 31 24
35 29 23
40 36 32
40 33 26
36 31 26
37 35 32
38 35 31
33 31 28
32 28 23
37 30 23
47 41 35
50 48 45
46 44 42
45 37 29
29 27 24
28 24 19
32 30 27
33 31 28
36 34 31
41 35 28
48 43 38
40 38 36
42 38 33
50 43 36
49 40 31
35 29 22
30 25 19
20 15 9
18 11 4
Max Avg Min
16 4 -5
27 21 13
23 18 12
23 18 9
32 30 25
31 27 23
25 22 19
35 32 26
32 29 24
25 24 21
23 21 19
33 28 19
43 38 32
46 44 42
45 43 40
43 37 21
22 17 15
21 17 13
23 22 20
26 24 23
29 28 26
39 32 25
44 39 34
34 33 31
34 30 27
41 36 31
46 35 24
23 17 12
20 17 8
7 0 -5
2 -2 -7
Max Avg Min
68 - 34
85 - 63
81 - 47
64 - 54
89 - 64
89 - 59
85 - 52
100 - 72
96 - 72
78 - 69
88 - 63
100 - 82
93 - 79
100 - 86
100 - 86
100 - 69
81 - 63
84 - 63
81 - 69
78 - 66
85 - 75
100 - 70
100 - 61
89 - 79
82 - 62
85 - 65
93 - 69
84 - 40
81 - 60
80 - 34
69 - 47
Max Avg Min
21 - 5
18 - 6
17 - 5
13 - 0
13 - 0
22 - 5
17 - 4
16 - 5
18 - 10
15 - 8
15 - 6
16 - 6
18 - 4
14 - 5
17 - 6
24 - 0
20 - 7
10 - 0
10 - 0
10 - 0
17 - 6
18 - 7
22 - 4
20 - 0
22 - 10
18 - 5
31 - 9
16 - 0
17 - 5
16 - 8
23 - 9
Max Avg Min
30.69 - 30.33
30.54 - 30.06
30.4 - 30.06
30.43 - 30.27
30.26 - 30.16
30.66 - 30.26
30.66 - 30.3
30.27 - 29.98
30.4 - 30.11
30.41 - 30.27
30.3 - 30.23
30.35 - 30.22
30.24 - 30.09
30.1 - 30
29.99 - 29.66
30.14 - 29.63
30.32 - 30.16
30.34 - 30.22
30.35 - 30.26
30.3 - 30.26
30.26 - 30.03
30.01 - 29.59
29.76 - 29.53
29.71 - 29.47
30.02 - 29.64
30.05 - 29.99
30.12 - 29.94
30.27 - 30.12
30.53 - 30.27
30.71 - 30.53
30.63 - 30.16
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.20 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.06 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.32 -
- 0.19 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
