Mar
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
30 24 18
32 22 11
33 30 27
39 30 20
39 34 29
52 43 33
63 54 44
70 64 58
63 56 48
51 44 37
55 45 34
59 46 33
48 46 43
55 49 43
58 52 46
56 51 45
56 48 40
49 41 32
46 41 35
44 37 30
49 39 28
63 52 40
42 39 36
39 35 30
48 38 28
54 43 31
63 50 36
53 44 35
58 45 31
62 52 42
67 56 44
Max Avg Min
27 21 10
24 9 2
29 26 18
27 21 15
34 29 26
37 32 26
49 43 35
55 52 47
57 53 42
41 38 34
35 33 31
44 40 31
45 43 39
46 44 41
54 48 42
54 40 30
31 28 24
33 29 23
32 30 27
29 25 21
29 24 20
38 33 30
38 36 34
38 33 23
32 27 23
37 33 29
43 39 34
39 36 30
36 30 26
56 44 31
58 52 40
Max Avg Min
92 - 67
74 - 36
92 - 63
92 - 44
92 - 70
82 - 54
77 - 55
78 - 53
100 - 71
85 - 59
92 - 46
100 - 53
100 - 76
100 - 74
93 - 72
93 - 38
70 - 32
82 - 45
82 - 53
82 - 43
78 - 36
76 - 36
100 - 76
100 - 72
89 - 49
96 - 46
92 - 48
89 - 44
92 - 32
93 - 51
92 - 66
Max Avg Min
26 - 9
15 - 0
15 - 0
18 - 0
15 - 0
26 - 0
23 - 7
26 - 10
22 - 4
13 - 0
12 - 0
12 - 0
20 - 4
14 - 0
28 - 5
41 - 10
30 - 7
16 - 0
17 - 4
18 - 4
14 - 4
23 - 4
21 - 9
24 - 6
13 - 0
15 - 4
21 - 0
21 - 4
17 - 0
28 - 8
36 - 9
Max Avg Min
30.09 - 29.75
30.22 - 30.11
30.14 - 30.04
30.24 - 30.06
30.28 - 29.98
30.29 - 29.91
29.91 - 29.83
29.91 - 29.8
30.01 - 29.78
30.28 - 30.01
30.4 - 30.27
30.24 - 29.97
29.96 - 29.66
29.79 - 29.65
29.79 - 29.36
29.79 - 29.34
29.93 - 29.78
30.16 - 29.95
30.23 - 30.11
30.23 - 30.14
30.2 - 29.98
29.96 - 29.63
29.88 - 29.76
29.89 - 29.49
30.15 - 29.91
30.2 - 30.07
30.07 - 29.83
30.23 - 29.88
30.34 - 30.13
30.11 - 29.5
29.59 - 29.25
Max Avg Min
- 0.10 -
- 0.00 -
- 0.07 -
- 0.07 -
- 0.00 -
- 0.00 -
- 0.03 -
- 0.00 -
- 0.18 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.66 -
- 0.01 -
- 0.14 -
- 0.04 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.11 -
- 1.09 -
- 0.00 -
- 0.00 -
- 0.32 -
- 0.00 -
- 0.00 -
- 0.13 -
- 0.39 -
