Apr
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
59 47 34
61 52 42
54 50 46
56 50 43
47 44 40
51 45 38
54 46 37
68 53 37
77 67 57
78 60 41
54 48 41
59 49 38
60 52 44
66 57 47
82 72 61
73 63 52
69 57 44
76 59 41
70 58 45
73 61 48
53 49 44
60 49 38
72 55 37
73 57 40
79 66 52
74 67 60
62 52 41
60 50 40
46 43 40
47 45 42
Max Avg Min
31 23 16
40 31 18
47 43 38
45 43 39
41 39 37
37 32 28
29 20 13
41 32 20
55 47 38
58 50 40
44 39 36
37 32 14
45 38 18
59 44 35
57 54 50
60 51 31
40 37 28
54 43 37
58 49 37
60 47 39
38 33 31
34 27 19
38 30 24
39 34 26
52 47 38
58 56 53
59 46 34
47 40 32
42 37 30
45 42 40
Max Avg Min
82 - 20
66 - 33
93 - 59
86 - 61
89 - 71
92 - 50
70 - 19
59 - 33
55 - 43
89 - 38
100 - 54
85 - 24
83 - 29
84 - 48
84 - 34
90 - 26
76 - 22
89 - 25
78 - 61
83 - 55
65 - 46
70 - 21
76 - 17
86 - 20
72 - 35
90 - 57
97 - 65
82 - 56
93 - 58
96 - 86
Max Avg Min
13 - 4
17 - 0
16 - 5
16 - 0
31 - 5
30 - 8
22 - 6
25 - 4
33 - 14
36 - 7
20 - 0
16 - 0
17 - 4
16 - 5
32 - 9
23 - 5
17 - 0
26 - 0
20 - 4
29 - 0
22 - 6
16 - 0
15 - 0
20 - 0
23 - 7
23 - 0
28 - 5
18 - 0
32 - 12
21 - 6
Max Avg Min
30.24 - 30.09
30.21 - 29.86
29.84 - 29.34
29.93 - 29.39
29.94 - 29.67
30.04 - 29.68
30.12 - 30.03
30.06 - 29.83
29.82 - 29.62
29.99 - 29.66
30.3 - 29.97
30.4 - 30.3
30.38 - 30.24
30.26 - 30.03
30 - 29.79
30.1 - 29.76
30.2 - 30.11
30.2 - 29.94
30.11 - 29.93
29.96 - 29.79
30.16 - 29.95
30.22 - 30.13
30.16 - 30.03
30.05 - 29.75
29.73 - 29.52
29.52 - 29.39
29.87 - 29.26
30.03 - 29.86
30.22 - 29.97
29.99 - 29.54
Max Avg Min
- 0.00 -
- 0.00 -
- 0.19 -
- 0.02 -
- 1.04 -
- 0.29 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.32 -
- 0.00 -
- 0.00 -
- 0.19 -
- 0.06 -
- 0.09 -
- 0.59 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.22 -
- 0.14 -
- 0.00 -
- 1.95 -
- 1.32 -
