Date,Max Temperature (° F),Avg Temperature (° F),Min Temperature (° F),Max Dew Point (° F),Avg Dew Point (° F),Min Dew Point (° F),Max Humidity (%),Avg Humidity (%),Min Humidity (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Max Precipation (in),Avg Precipation (in),Min Precipation (in)
2017-04-01,59,47,34,31,23,16,82,-,20,13,-,4,30.24,-,30.09,-,0.00,-
2017-04-02,61,52,42,40,31,18,66,-,33,17,-,0,30.21,-,29.86,-,0.00,-
2017-04-03,54,50,46,47,43,38,93,-,59,16,-,5,29.84,-,29.34,-,0.19,-
2017-04-04,56,50,43,45,43,39,86,-,61,16,-,0,29.93,-,29.39,-,0.02,-
2017-04-05,47,44,40,41,39,37,89,-,71,31,-,5,29.94,-,29.67,-,1.04,-
2017-04-06,51,45,38,37,32,28,92,-,50,30,-,8,30.04,-,29.68,-,0.29,-
2017-04-07,54,46,37,29,20,13,70,-,19,22,-,6,30.12,-,30.03,-,0.00,-
2017-04-08,68,53,37,41,32,20,59,-,33,25,-,4,30.06,-,29.83,-,0.00,-
2017-04-09,77,67,57,55,47,38,55,-,43,33,-,14,29.82,-,29.62,-,0.00,-
2017-04-10,78,60,41,58,50,40,89,-,38,36,-,7,29.99,-,29.66,-,0.32,-
2017-04-11,54,48,41,44,39,36,100,-,54,20,-,0,30.3,-,29.97,-,0.00,-
2017-04-12,59,49,38,37,32,14,85,-,24,16,-,0,30.4,-,30.3,-,0.00,-
2017-04-13,60,52,44,45,38,18,83,-,29,17,-,4,30.38,-,30.24,-,0.19,-
2017-04-14,66,57,47,59,44,35,84,-,48,16,-,5,30.26,-,30.03,-,0.06,-
2017-04-15,82,72,61,57,54,50,84,-,34,32,-,9,30,-,29.79,-,0.09,-
2017-04-16,73,63,52,60,51,31,90,-,26,23,-,5,30.1,-,29.76,-,0.59,-
2017-04-17,69,57,44,40,37,28,76,-,22,17,-,0,30.2,-,30.11,-,0.00,-
2017-04-18,76,59,41,54,43,37,89,-,25,26,-,0,30.2,-,29.94,-,0.00,-
2017-04-19,70,58,45,58,49,37,78,-,61,20,-,4,30.11,-,29.93,-,0.01,-
2017-04-20,73,61,48,60,47,39,83,-,55,29,-,0,29.96,-,29.79,-,0.00,-
2017-04-21,53,49,44,38,33,31,65,-,46,22,-,6,30.16,-,29.95,-,0.00,-
2017-04-22,60,49,38,34,27,19,70,-,21,16,-,0,30.22,-,30.13,-,0.00,-
2017-04-23,72,55,37,38,30,24,76,-,17,15,-,0,30.16,-,30.03,-,0.00,-
2017-04-24,73,57,40,39,34,26,86,-,20,20,-,0,30.05,-,29.75,-,0.00,-
2017-04-25,79,66,52,52,47,38,72,-,35,23,-,7,29.73,-,29.52,-,0.00,-
2017-04-26,74,67,60,58,56,53,90,-,57,23,-,0,29.52,-,29.39,-,0.22,-
2017-04-27,62,52,41,59,46,34,97,-,65,28,-,5,29.87,-,29.26,-,0.14,-
2017-04-28,60,50,40,47,40,32,82,-,56,18,-,0,30.03,-,29.86,-,0.00,-
2017-04-29,46,43,40,42,37,30,93,-,58,32,-,12,30.22,-,29.97,-,1.95,-
2017-04-30,47,45,42,45,42,40,96,-,86,21,-,6,29.99,-,29.54,-,1.32,-
