Date,Max Temperature (° F),Avg Temperature (° F),Min Temperature (° F),Max Dew Point (° F),Avg Dew Point (° F),Min Dew Point (° F),Max Humidity (%),Avg Humidity (%),Min Humidity (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Max Precipation (in),Avg Precipation (in),Min Precipation (in)
2013-02-01,14,7,0,11,1,-8,92,-,63,20,-,4,30.37,-,30.16,-,0.02,-
2013-02-02,23,16,8,20,12,0,92,-,66,22,-,4,30.16,-,29.99,-,0.12,-
2013-02-03,21,15,9,18,11,0,91,-,62,21,-,4,30.07,-,29.94,-,0.04,-
2013-02-04,28,21,13,23,19,7,100,-,73,18,-,0,30.03,-,29.83,-,0.19,-
2013-02-05,34,20,6,27,20,6,92,-,69,17,-,0,30.09,-,29.78,-,0.02,-
2013-02-06,36,24,11,29,21,11,100,-,59,15,-,0,30.24,-,30.11,-,0.00,-
2013-02-07,34,33,31,34,31,27,100,-,75,18,-,4,30.11,-,29.85,-,1.07,-
2013-02-08,33,28,23,30,23,19,92,-,81,23,-,0,30.4,-,29.93,-,0.00,-
2013-02-09,32,26,20,26,23,19,92,-,72,17,-,0,30.4,-,30.09,-,0.00,-
2013-02-10,49,40,30,45,36,24,100,-,72,28,-,7,30.09,-,29.49,-,0.29,-
2013-02-11,45,37,29,32,24,19,76,-,62,33,-,14,30.03,-,29.51,-,0.00,-
2013-02-12,29,25,21,21,20,18,88,-,69,15,-,0,30.11,-,29.92,-,0.00,-
2013-02-13,44,32,19,31,27,18,100,-,57,16,-,0,29.91,-,29.71,-,0.00,-
2013-02-14,39,36,33,32,27,21,82,-,54,24,-,6,29.98,-,29.62,-,0.00,-
2013-02-15,33,27,20,25,14,9,75,-,42,20,-,5,30.19,-,29.98,-,0.00,-
2013-02-16,20,16,12,7,3,0,67,-,47,20,-,5,30.21,-,30.13,-,0.00,-
2013-02-17,30,20,9,14,4,-1,73,-,31,14,-,0,30.23,-,30.02,-,0.00,-
2013-02-18,52,40,27,45,33,16,100,-,53,31,-,9,29.99,-,29.4,-,0.29,-
2013-02-19,30,21,12,25,10,0,85,-,61,31,-,13,30.19,-,29.54,-,0.00,-
2013-02-20,24,16,8,12,6,0,74,-,55,17,-,0,30.37,-,30.22,-,0.00,-
2013-02-21,32,26,19,25,20,10,85,-,67,28,-,4,30.38,-,30,-,0.07,-
2013-02-22,34,29,24,31,25,21,92,-,78,21,-,5,29.98,-,29.78,-,0.20,-
2013-02-23,28,25,22,23,19,16,88,-,68,18,-,7,29.97,-,29.87,-,0.00,-
2013-02-24,39,28,17,22,18,13,84,-,48,9,-,0,30.15,-,29.98,-,0.00,-
2013-02-25,43,32,20,28,24,19,92,-,46,13,-,0,30.18,-,29.97,-,0.00,-
2013-02-26,36,34,32,32,30,26,100,-,70,29,-,13,29.94,-,29.5,-,0.45,-
2013-02-27,34,33,32,32,31,30,96,-,89,17,-,6,29.7,-,29.49,-,0.18,-
2013-02-28,35,31,27,32,27,20,96,-,69,22,-,9,30.07,-,29.68,-,0.02,-
