Date,Max Temperature (° F),Avg Temperature (° F),Min Temperature (° F),Max Dew Point (° F),Avg Dew Point (° F),Min Dew Point (° F),Max Humidity (%),Avg Humidity (%),Min Humidity (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Max Precipation (in),Avg Precipation (in),Min Precipation (in)
2016-06-01,79,71,62,66,62,57,93,-,50,14,-,0,29.97,-,29.88,-,0.42,-
2016-06-02,79,68,57,56,53,50,87,-,37,17,-,0,30.04,-,29.96,-,0.00,-
2016-06-03,84,70,55,57,54,49,93,-,35,12,-,0,30.07,-,29.95,-,0.00,-
2016-06-04,72,67,62,65,61,54,93,-,57,15,-,0,29.94,-,29.67,-,0.41,-
2016-06-05,79,70,61,63,57,50,93,-,37,23,-,0,29.71,-,29.63,-,0.05,-
2016-06-06,82,71,59,61,52,43,97,-,28,26,-,4,29.73,-,29.61,-,0.00,-
2016-06-07,67,59,51,51,48,45,80,-,48,17,-,4,29.91,-,29.73,-,0.00,-
2016-06-08,70,61,52,52,47,43,83,-,47,15,-,5,30.02,-,29.9,-,0.00,-
2016-06-09,72,63,53,63,55,47,93,-,56,15,-,0,30.03,-,29.92,-,0.21,-
2016-06-10,90,77,63,68,63,60,100,-,38,22,-,0,30,-,29.85,-,0.10,-
2016-06-11,91,81,71,70,65,61,73,-,41,17,-,5,29.98,-,29.87,-,0.00,-
2016-06-12,79,69,59,70,43,31,74,-,23,26,-,4,30.19,-,29.98,-,0.00,-
2016-06-13,86,70,54,61,51,46,86,-,32,15,-,0,30.1,-,29.87,-,0.02,-
2016-06-14,87,76,64,70,63,54,82,-,51,18,-,5,29.88,-,29.75,-,0.00,-
2016-06-15,90,79,68,71,68,63,97,-,44,24,-,4,29.77,-,29.68,-,0.30,-
2016-06-16,77,70,63,64,60,55,84,-,58,22,-,7,29.96,-,29.71,-,0.00,-
2016-06-17,85,73,61,57,53,49,90,-,29,15,-,5,30.13,-,29.96,-,0.00,-
2016-06-18,87,73,58,55,52,48,72,-,27,16,-,0,30.23,-,30.12,-,0.00,-
2016-06-19,89,76,62,63,58,55,73,-,34,17,-,0,30.22,-,30.07,-,0.00,-
2016-06-20,93,82,70,71,64,49,71,-,34,24,-,7,30.07,-,29.95,-,0.00,-
2016-06-21,84,74,64,53,50,46,67,-,28,21,-,4,30.02,-,29.88,-,0.00,-
2016-06-22,76,72,67,68,64,54,100,-,53,36,-,0,29.98,-,29.72,-,1.31,-
2016-06-23,78,71,64,68,64,54,100,-,67,16,-,0,29.98,-,29.77,-,0.00,-
2016-06-24,82,72,62,62,57,53,84,-,42,15,-,5,30.09,-,29.99,-,0.00,-
2016-06-25,89,77,65,71,65,55,87,-,50,18,-,4,30.09,-,29.96,-,0.00,-
2016-06-26,90,81,72,72,66,56,87,-,34,17,-,0,30.02,-,29.93,-,0.03,-
2016-06-27,90,80,69,64,60,54,84,-,29,24,-,5,30.06,-,29.97,-,0.00,-
2016-06-28,71,64,57,61,53,36,81,-,28,21,-,4,30.18,-,30.07,-,0.00,-
2016-06-29,81,68,55,53,49,46,86,-,33,14,-,0,30.16,-,30.04,-,0.00,-
2016-06-30,78,68,57,60,53,48,78,-,40,17,-,0,30.05,-,29.89,-,0.00,-
