Date,Max Temperature (° F),Avg Temperature (° F),Min Temperature (° F),Max Dew Point (° F),Avg Dew Point (° F),Min Dew Point (° F),Max Humidity (%),Avg Humidity (%),Min Humidity (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Max Precipation (in),Avg Precipation (in),Min Precipation (in)
2006-02-01,48,40,31,36,31,27,79,-,53,22,-,0,29.84,-,29.62,-,0.00,-
2006-02-02,43,35,27,33,30,25,92,-,62,12,-,0,29.78,-,29.58,-,0.00,-
2006-02-03,44,38,32,39,33,26,100,-,67,20,-,0,29.81,-,29.54,-,0.49,-
2006-02-04,32,29,25,27,24,18,85,-,72,21,-,9,29.81,-,29.73,-,0.02,-
2006-02-05,34,28,21,21,18,15,78,-,56,21,-,10,29.97,-,29.71,-,0.00,-
2006-02-06,36,28,20,15,10,7,71,-,32,22,-,6,30.14,-,29.97,-,0.00,-
2006-02-07,33,27,20,10,8,7,62,-,33,14,-,4,30.21,-,30.14,-,0.00,-
2006-02-08,30,26,21,23,16,9,81,-,46,18,-,5,30.32,-,30.17,-,0.02,-
2006-02-09,32,24,16,25,14,7,92,-,36,18,-,5,30.32,-,30.03,-,0.02,-
2006-02-10,37,31,25,28,24,19,92,-,69,14,-,0,30.09,-,29.95,-,0.00,-
2006-02-11,35,31,26,28,26,23,85,-,69,16,-,4,30.09,-,30.04,-,0.06,-
2006-02-12,30,27,23,22,17,9,88,-,50,17,-,7,30.1,-,29.99,-,0.00,-
2006-02-13,39,28,16,20,14,10,80,-,44,24,-,0,30.06,-,29.72,-,0.00,-
2006-02-14,56,40,24,29,25,19,88,-,32,18,-,0,29.88,-,29.72,-,0.00,-
2006-02-15,42,37,32,30,27,22,92,-,48,24,-,0,30.12,-,29.86,-,0.10,-
2006-02-16,37,30,22,36,31,15,100,-,78,30,-,4,30.12,-,29.62,-,1.09,-
2006-02-17,24,14,3,14,6,-15,77,-,41,29,-,9,30.66,-,30.2,-,0.00,-
2006-02-18,8,1,-7,-8,-14,-20,62,-,41,24,-,9,30.76,-,30.63,-,0.00,-
2006-02-19,20,11,1,3,-3,-8,75,-,39,20,-,6,30.63,-,30.27,-,0.00,-
2006-02-20,33,23,12,17,9,4,67,-,35,21,-,6,30.26,-,29.91,-,0.00,-
2006-02-21,37,28,19,18,15,13,84,-,38,17,-,0,30.04,-,29.89,-,0.00,-
2006-02-22,46,35,24,25,22,17,85,-,39,15,-,0,29.91,-,29.83,-,0.00,-
2006-02-23,43,33,23,25,18,11,75,-,37,22,-,6,30.32,-,29.9,-,0.00,-
2006-02-24,47,31,15,28,17,9,68,-,27,24,-,0,30.37,-,29.87,-,0.00,-
2006-02-25,41,31,21,28,11,0,70,-,29,30,-,7,30.56,-,29.92,-,0.00,-
2006-02-26,34,25,16,9,1,-7,62,-,17,16,-,5,30.59,-,30.19,-,0.00,-
2006-02-27,38,33,27,25,17,4,69,-,31,18,-,0,30.18,-,29.99,-,0.00,-
2006-02-28,38,32,26,22,15,9,69,-,32,17,-,5,30.1,-,29.93,-,0.00,-
