Date,Max Temperature (° F),Avg Temperature (° F),Min Temperature (° F),Max Dew Point (° F),Avg Dew Point (° F),Min Dew Point (° F),Max Humidity (%),Avg Humidity (%),Min Humidity (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Max Precipation (in),Avg Precipation (in),Min Precipation (in)
2013-03-01,30,28,25,25,21,19,84,-,75,21,-,9,30.19,-,30.03,-,0.02,-
2013-03-02,31,24,17,20,16,11,81,-,53,18,-,5,30.19,-,30.13,-,0.00,-
2013-03-03,34,25,15,15,11,8,80,-,35,12,-,0,30.16,-,30.05,-,0.00,-
2013-03-04,34,26,18,25,20,14,84,-,58,17,-,0,30.13,-,30,-,0.00,-
2013-03-05,33,31,29,30,28,26,100,-,69,21,-,7,29.98,-,29.79,-,0.66,-
2013-03-06,34,31,28,27,26,24,85,-,75,21,-,8,30.3,-,30,-,0.00,-
2013-03-07,40,33,26,25,23,21,81,-,52,12,-,0,30.42,-,30.3,-,0.00,-
2013-03-08,40,30,19,27,25,20,100,-,54,13,-,0,30.49,-,30.31,-,0.00,-
2013-03-09,44,37,30,33,29,23,82,-,64,22,-,6,30.3,-,29.84,-,0.04,-
2013-03-10,51,45,39,48,43,33,100,-,62,23,-,0,29.85,-,29.6,-,0.87,-
2013-03-11,48,41,33,47,38,29,100,-,82,18,-,0,29.78,-,29.53,-,0.07,-
2013-03-12,37,32,26,29,26,20,85,-,63,25,-,8,30.01,-,29.78,-,0.05,-
2013-03-13,33,28,22,20,15,9,75,-,39,23,-,4,30.33,-,30.02,-,0.00,-
2013-03-14,37,30,23,30,22,14,92,-,40,13,-,4,30.33,-,30.09,-,0.00,-
2013-03-15,41,36,30,37,32,28,100,-,70,15,-,0,30.07,-,29.75,-,0.20,-
2013-03-16,35,33,30,34,28,20,100,-,63,20,-,0,30.13,-,29.71,-,0.00,-
2013-03-17,35,31,26,23,20,16,69,-,56,22,-,5,30.21,-,30.01,-,0.00,-
2013-03-18,35,28,21,32,26,12,96,-,72,31,-,0,29.99,-,29.59,-,0.08,-
2013-03-19,32,25,17,15,12,9,74,-,45,30,-,15,30.08,-,29.77,-,0.00,-
2013-03-20,25,20,14,11,7,3,64,-,49,23,-,9,30.1,-,30.01,-,0.00,-
2013-03-21,33,24,14,16,10,4,68,-,41,15,-,4,30.06,-,30,-,0.00,-
2013-03-22,41,31,20,21,15,11,77,-,33,12,-,0,30.08,-,30,-,0.00,-
2013-03-23,41,33,25,23,21,19,81,-,44,16,-,0,30.13,-,30.03,-,0.00,-
2013-03-24,37,35,32,30,26,23,89,-,64,30,-,8,30.02,-,29.66,-,0.01,-
2013-03-25,38,35,32,29,25,22,75,-,61,26,-,8,30.07,-,29.68,-,0.00,-
2013-03-26,43,36,29,26,24,21,78,-,43,17,-,5,30.25,-,30.08,-,0.00,-
2013-03-27,42,37,31,26,23,20,75,-,41,13,-,4,30.32,-,30.25,-,0.00,-
2013-03-28,51,40,28,26,21,19,75,-,31,12,-,0,30.35,-,30.27,-,0.00,-
2013-03-29,55,44,32,28,23,17,75,-,26,13,-,0,30.32,-,30.21,-,0.00,-
2013-03-30,59,44,28,40,32,25,92,-,40,22,-,0,30.24,-,29.83,-,0.00,-
2013-03-31,59,48,36,45,37,24,93,-,41,28,-,7,29.88,-,29.7,-,0.00,-
