Date,Max Temperature (° F),Avg Temperature (° F),Min Temperature (° F),Max Dew Point (° F),Avg Dew Point (° F),Min Dew Point (° F),Max Humidity (%),Avg Humidity (%),Min Humidity (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Max Precipation (in),Avg Precipation (in),Min Precipation (in)
2015-12-01,43,40,37,43,36,29,100,-,60,21,-,5,29.85,-,29.79,-,0.18,-
2015-12-02,38,35,31,33,30,25,100,-,69,17,-,0,30.08,-,29.72,-,0.21,-
2015-12-03,35,33,30,31,30,27,89,-,82,17,-,7,30.43,-,30.09,-,0.00,-
2015-12-04,47,40,32,37,33,31,100,-,60,17,-,5,30.61,-,30.41,-,0.00,-
2015-12-05,46,38,29,34,31,29,100,-,58,13,-,5,30.65,-,30.46,-,0.00,-
2015-12-06,47,37,27,35,32,27,100,-,60,12,-,0,30.45,-,30.2,-,0.00,-
2015-12-07,39,33,27,37,33,27,100,-,85,18,-,0,30.26,-,30.01,-,0.00,-
2015-12-08,47,43,38,42,38,34,92,-,76,18,-,7,30.02,-,29.71,-,0.00,-
2015-12-09,52,46,40,43,40,36,100,-,63,16,-,4,29.78,-,29.64,-,0.00,-
2015-12-10,57,49,41,42,38,37,82,-,51,35,-,8,29.75,-,29.44,-,0.00,-
2015-12-11,51,46,41,43,36,33,80,-,56,17,-,4,29.84,-,29.61,-,0.00,-
2015-12-12,57,52,47,52,47,43,100,-,80,10,-,0,30,-,29.8,-,0.00,-
2015-12-13,61,55,48,59,56,48,100,-,84,28,-,0,29.94,-,29.42,-,0.85,-
2015-12-14,61,52,42,57,46,38,93,-,76,35,-,8,29.59,-,29.21,-,0.39,-
2015-12-15,43,41,39,40,35,32,86,-,73,18,-,4,29.95,-,29.58,-,0.00,-
2015-12-16,53,44,35,45,37,25,96,-,53,26,-,10,29.87,-,29.52,-,0.12,-
2015-12-17,35,32,28,27,22,20,78,-,56,24,-,6,29.96,-,29.72,-,0.00,-
2015-12-18,32,28,24,23,17,12,88,-,50,29,-,5,30.14,-,29.94,-,0.00,-
2015-12-19,30,23,15,17,12,7,81,-,47,21,-,4,30.41,-,30.16,-,0.00,-
2015-12-20,50,37,23,37,28,19,81,-,42,28,-,8,30.31,-,29.85,-,0.03,-
2015-12-21,52,47,41,49,44,38,100,-,82,23,-,4,29.83,-,29.67,-,0.67,-
2015-12-22,41,38,35,40,35,32,100,-,85,21,-,4,29.88,-,29.71,-,0.02,-
2015-12-23,59,50,40,57,50,34,100,-,66,39,-,5,29.68,-,29.11,-,0.49,-
2015-12-24,42,38,34,35,31,27,85,-,70,31,-,0,30.07,-,29.46,-,0.00,-
2015-12-25,44,38,32,35,32,30,92,-,62,17,-,0,30.38,-,30.07,-,0.00,-
2015-12-26,42,40,37,42,38,33,100,-,73,23,-,5,30.31,-,30,-,0.21,-
2015-12-27,40,38,35,39,32,25,100,-,64,25,-,8,30.38,-,30.05,-,0.14,-
2015-12-28,39,35,31,38,30,25,100,-,69,31,-,0,30.34,-,29.46,-,1.47,-
2015-12-29,39,34,29,37,29,24,100,-,78,21,-,7,30.18,-,29.48,-,0.00,-
2015-12-30,29,28,27,25,23,21,92,-,75,15,-,5,30.25,-,30.16,-,0.09,-
2015-12-31,28,25,22,22,18,15,81,-,63,20,-,9,30.32,-,30.21,-,0.00,-
