Date,Max Temperature (° F),Avg Temperature (° F),Min Temperature (° F),Max Dew Point (° F),Avg Dew Point (° F),Min Dew Point (° F),Max Humidity (%),Avg Humidity (%),Min Humidity (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Max Precipation (in),Avg Precipation (in),Min Precipation (in)
2004-06-01,75,64,55,53,50,49,78,-,43,23,-,7,29.72,-,29.56,-,0.00,-
2004-06-02,66,60,54,57,51,42,87,-,56,15,-,0,30.11,-,29.73,-,0.02,-
2004-06-03,69,59,50,45,41,37,74,-,36,16,-,4,30.27,-,30.14,-,0.00,-
2004-06-04,72,58,46,49,43,32,80,-,30,13,-,4,30.24,-,30.12,-,0.00,-
2004-06-05,77,62,46,52,47,42,97,-,33,10,-,0,30.11,-,29.93,-,0.00,-
2004-06-06,82,72,62,62,58,54,78,-,47,14,-,0,29.93,-,29.87,-,0.00,-
2004-06-07,87,74,60,70,64,58,93,-,49,18,-,4,29.98,-,29.87,-,0.00,-
2004-06-08,91,82,73,72,69,66,82,-,50,16,-,6,30.03,-,29.94,-,0.00,-
2004-06-09,84,75,64,70,67,61,93,-,51,16,-,4,30.04,-,29.97,-,0.00,-
2004-06-10,71,63,55,66,59,27,100,-,21,9,-,4,30,-,29.83,-,1.21,-
2004-06-11,80,73,66,71,67,64,97,-,66,16,-,0,29.89,-,29.78,-,0.10,-
2004-06-12,80,69,60,68,64,60,100,-,71,15,-,0,29.93,-,29.86,-,0.22,-
2004-06-13,81,72,64,67,64,61,97,-,54,16,-,0,29.89,-,29.76,-,0.00,-
2004-06-14,82,74,66,67,64,62,94,-,51,23,-,4,29.93,-,29.81,-,0.23,-
2004-06-15,80,72,62,61,57,54,78,-,45,14,-,0,30.07,-,29.93,-,0.00,-
2004-06-16,82,72,61,72,65,55,90,-,65,10,-,0,30.04,-,29.93,-,0.00,-
2004-06-17,81,72,64,70,61,30,93,-,23,16,-,0,30.06,-,29.91,-,0.00,-
2004-06-18,80,71,63,64,59,43,90,-,48,16,-,0,30.15,-,30.05,-,0.00,-
2004-06-19,64,57,50,53,40,33,80,-,33,16,-,0,30.32,-,30.18,-,0.00,-
2004-06-20,73,60,48,50,45,42,80,-,36,12,-,0,30.22,-,29.93,-,0.00,-
2004-06-21,66,63,60,64,58,50,100,-,65,28,-,0,29.93,-,29.69,-,0.83,-
2004-06-22,73,64,55,59,50,45,96,-,38,16,-,4,29.98,-,29.76,-,0.00,-
2004-06-23,82,69,57,58,54,49,77,-,39,18,-,5,29.98,-,29.84,-,0.00,-
2004-06-24,70,62,53,59,48,38,83,-,42,15,-,0,30.16,-,29.88,-,0.12,-
2004-06-25,72,60,50,49,44,38,93,-,33,12,-,0,30.19,-,30.05,-,0.00,-
2004-06-26,75,64,54,52,47,43,83,-,37,15,-,0,30.14,-,30.06,-,0.00,-
2004-06-27,80,66,53,57,51,47,90,-,34,13,-,0,30.15,-,30.06,-,0.00,-
2004-06-28,75,65,55,58,53,47,90,-,39,13,-,0,30.14,-,30.06,-,0.02,-
2004-06-29,81,68,57,55,52,50,81,-,35,14,-,4,30.15,-,30.09,-,0.00,-
2004-06-30,82,72,62,58,56,55,80,-,39,13,-,0,30.14,-,30.04,-,0.00,-
