Date,Max Temperature (° F),Avg Temperature (° F),Min Temperature (° F),Max Dew Point (° F),Avg Dew Point (° F),Min Dew Point (° F),Max Humidity (%),Avg Humidity (%),Min Humidity (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Max Precipation (in),Avg Precipation (in),Min Precipation (in)
2012-05-01,65,57,49,58,53,46,90,-,63,16,-,0,30.02,-,29.83,-,0.09,-
2012-05-02,80,69,57,64,59,55,97,-,49,26,-,4,29.91,-,29.75,-,0.00,-
2012-05-03,86,76,66,70,66,62,87,-,55,24,-,0,29.9,-,29.82,-,1.34,-
2012-05-04,73,64,55,67,56,50,90,-,67,24,-,0,30.01,-,29.81,-,0.28,-
2012-05-05,60,56,52,55,52,50,100,-,75,16,-,0,30.07,-,29.94,-,0.00,-
2012-05-06,70,61,51,57,53,49,93,-,53,17,-,0,30.02,-,29.83,-,0.80,-
2012-05-07,64,58,52,57,55,51,100,-,72,14,-,0,29.9,-,29.8,-,0.47,-
2012-05-08,70,61,52,52,46,42,96,-,37,18,-,0,29.88,-,29.83,-,0.00,-
2012-05-09,60,54,47,49,44,38,80,-,54,17,-,0,29.95,-,29.86,-,0.06,-
2012-05-10,67,57,46,44,34,25,86,-,22,14,-,5,30.06,-,29.93,-,0.00,-
2012-05-11,78,61,43,44,39,32,70,-,27,21,-,0,30.12,-,30.05,-,0.00,-
2012-05-12,69,61,53,49,43,30,72,-,36,21,-,0,30.27,-,30.1,-,0.03,-
2012-05-13,72,61,50,38,31,22,54,-,17,16,-,0,30.26,-,30.13,-,0.00,-
2012-05-14,82,63,43,42,36,32,71,-,17,15,-,0,30.12,-,29.98,-,0.00,-
2012-05-15,86,72,57,59,45,37,68,-,23,26,-,5,29.98,-,29.79,-,0.05,-
2012-05-16,65,58,50,47,34,28,67,-,27,23,-,0,30.14,-,29.94,-,0.00,-
2012-05-17,74,60,45,42,38,33,71,-,25,15,-,0,30.18,-,30.05,-,0.00,-
2012-05-18,85,69,53,45,42,37,71,-,20,15,-,5,30.09,-,29.96,-,0.00,-
2012-05-19,92,76,59,61,52,42,64,-,25,17,-,5,30.04,-,29.95,-,0.00,-
2012-05-20,93,79,65,62,57,52,73,-,26,24,-,5,30.06,-,29.91,-,0.14,-
2012-05-21,67,61,54,53,45,39,72,-,40,25,-,4,30.18,-,30.04,-,0.00,-
2012-05-22,71,61,50,43,40,35,74,-,33,13,-,4,30.1,-,29.93,-,0.00,-
2012-05-23,82,65,47,49,41,34,86,-,19,17,-,0,29.93,-,29.74,-,0.00,-
2012-05-24,90,77,64,59,53,48,63,-,27,31,-,8,29.78,-,29.56,-,0.00,-
2012-05-25,83,74,65,63,50,42,73,-,31,23,-,5,30.1,-,29.66,-,0.00,-
2012-05-26,86,73,60,59,53,46,68,-,43,22,-,6,30.21,-,30.01,-,0.00,-
2012-05-27,97,84,70,66,60,53,68,-,24,21,-,6,30,-,29.81,-,0.00,-
2012-05-28,95,86,77,64,60,55,60,-,26,28,-,6,29.81,-,29.66,-,0.00,-
2012-05-29,85,73,61,58,47,35,58,-,18,28,-,0,29.86,-,29.73,-,0.00,-
2012-05-30,70,62,53,49,45,43,72,-,37,17,-,4,29.99,-,29.86,-,0.00,-
2012-05-31,54,51,47,48,45,41,89,-,66,18,-,8,30.04,-,29.88,-,1.12,-
