Date,Max Temperature (° F),Avg Temperature (° F),Min Temperature (° F),Max Dew Point (° F),Avg Dew Point (° F),Min Dew Point (° F),Max Humidity (%),Avg Humidity (%),Min Humidity (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Max Precipation (in),Avg Precipation (in),Min Precipation (in)
2013-09-01,85,75,65,72,67,64,93,-,55,26,-,0,29.8,-,29.72,-,0.14,-
2013-09-02,79,70,60,66,61,53,90,-,56,15,-,5,29.98,-,29.79,-,0.00,-
2013-09-03,77,67,57,55,53,52,80,-,43,13,-,0,30.08,-,29.98,-,0.00,-
2013-09-04,84,72,59,60,57,55,87,-,40,14,-,0,30.12,-,30.04,-,0.00,-
2013-09-05,74,67,59,67,56,45,90,-,38,18,-,0,30.25,-,30.1,-,0.00,-
2013-09-06,86,72,57,64,57,48,86,-,43,14,-,0,30.22,-,30,-,0.00,-
2013-09-07,88,77,65,66,63,56,87,-,34,20,-,0,30,-,29.88,-,0.01,-
2013-09-08,77,74,71,70,66,64,90,-,69,18,-,4,30.02,-,29.94,-,0.00,-
2013-09-09,94,81,68,73,69,65,87,-,49,16,-,5,29.95,-,29.8,-,0.00,-
2013-09-10,95,86,77,69,64,62,67,-,36,24,-,7,29.98,-,29.86,-,0.00,-
2013-09-11,91,83,75,68,66,62,79,-,46,17,-,0,30.04,-,29.96,-,0.00,-
2013-09-12,82,72,62,67,59,50,87,-,33,25,-,0,30.08,-,29.93,-,0.00,-
2013-09-13,67,60,52,54,45,41,72,-,42,20,-,5,30.17,-,30.08,-,0.00,-
2013-09-14,72,60,47,48,43,38,86,-,29,13,-,0,30.18,-,30.03,-,0.00,-
2013-09-15,62,59,56,58,53,40,93,-,46,14,-,0,30.15,-,29.99,-,0.65,-
2013-09-16,64,58,51,56,49,45,89,-,56,18,-,4,30.36,-,30.17,-,0.00,-
2013-09-17,71,60,49,56,50,45,89,-,52,14,-,4,30.34,-,30.11,-,0.00,-
2013-09-18,81,71,60,68,61,51,84,-,54,22,-,4,30.11,-,29.91,-,0.55,-
2013-09-19,84,77,69,72,69,64,93,-,65,23,-,0,29.96,-,29.77,-,0.84,-
2013-09-20,76,67,58,66,61,51,93,-,60,21,-,5,29.82,-,29.74,-,0.00,-
2013-09-21,67,60,52,53,47,43,93,-,52,18,-,6,29.94,-,29.8,-,0.00,-
2013-09-22,67,58,49,50,46,44,80,-,52,14,-,4,30.06,-,29.95,-,0.00,-
2013-09-23,67,57,46,53,47,43,86,-,48,13,-,0,30.12,-,30.04,-,0.00,-
2013-09-24,70,60,49,54,48,45,86,-,44,16,-,4,30.06,-,29.94,-,0.00,-
2013-09-25,70,61,51,55,52,49,93,-,52,13,-,0,29.98,-,29.93,-,0.00,-
2013-09-26,75,63,50,56,52,44,93,-,35,13,-,0,30.08,-,29.96,-,0.00,-
2013-09-27,81,67,52,55,51,45,93,-,35,16,-,0,30.16,-,30.06,-,0.00,-
2013-09-28,84,70,55,66,55,49,86,-,37,25,-,6,30.08,-,29.89,-,0.20,-
2013-09-29,68,60,51,64,52,42,100,-,39,20,-,0,30.05,-,29.92,-,0.18,-
2013-09-30,74,61,47,54,48,43,93,-,33,13,-,0,30,-,29.87,-,0.00,-
