Date,Max Temperature (° F),Avg Temperature (° F),Min Temperature (° F),Max Dew Point (° F),Avg Dew Point (° F),Min Dew Point (° F),Max Humidity (%),Avg Humidity (%),Min Humidity (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Max Precipation (in),Avg Precipation (in),Min Precipation (in)
2013-12-01,42,36,29,34,30,28,92,-,62,12,-,0,30.11,-,29.99,-,0.00,-
2013-12-02,44,37,29,36,31,27,92,-,53,16,-,0,29.97,-,29.75,-,0.07,-
2013-12-03,50,44,37,48,43,35,100,-,92,15,-,0,29.75,-,29.66,-,0.02,-
2013-12-04,56,48,39,54,48,36,100,-,82,29,-,6,29.73,-,29.5,-,0.02,-
2013-12-05,39,30,21,36,20,11,92,-,57,25,-,8,30.26,-,29.66,-,0.00,-
2013-12-06,21,17,13,10,7,2,74,-,56,17,-,7,30.56,-,30.25,-,0.00,-
2013-12-07,21,15,8,4,2,0,73,-,45,13,-,4,30.71,-,30.57,-,0.00,-
2013-12-08,26,21,15,25,17,1,92,-,53,20,-,0,30.59,-,29.92,-,0.24,-
2013-12-09,25,13,0,22,9,-7,88,-,61,25,-,6,30.25,-,29.94,-,0.00,-
2013-12-10,25,10,-6,10,3,-8,79,-,56,29,-,5,30.31,-,29.99,-,0.00,-
2013-12-11,21,11,1,13,7,-9,88,-,55,17,-,4,30.58,-,30.25,-,0.05,-
2013-12-12,19,8,-3,10,1,-10,79,-,53,20,-,5,30.55,-,30.22,-,0.00,-
2013-12-13,32,23,13,27,18,10,88,-,62,15,-,0,30.21,-,30.09,-,0.01,-
2013-12-14,31,27,22,29,26,19,92,-,81,16,-,7,30.1,-,29.89,-,0.23,-
2013-12-15,23,17,10,18,7,1,88,-,61,24,-,8,30.14,-,29.92,-,0.00,-
2013-12-16,21,14,7,18,11,-4,91,-,53,15,-,0,30.17,-,30,-,0.05,-
2013-12-17,33,25,16,23,18,13,92,-,54,21,-,8,30.09,-,29.93,-,0.01,-
2013-12-18,35,25,15,25,15,9,80,-,39,25,-,6,30.16,-,29.83,-,0.00,-
2013-12-19,39,36,33,32,30,25,89,-,64,18,-,0,29.93,-,29.79,-,0.06,-
2013-12-20,36,35,33,32,30,29,89,-,89,18,-,5,29.82,-,29.71,-,0.31,-
2013-12-21,35,33,30,34,30,27,100,-,82,23,-,0,29.85,-,29.63,-,0.24,-
2013-12-22,34,29,24,33,28,19,100,-,81,21,-,5,30.12,-,29.58,-,0.20,-
2013-12-23,26,13,-1,21,6,-10,88,-,65,21,-,6,30.47,-,30.12,-,0.00,-
2013-12-24,18,8,-2,9,-4,-10,72,-,53,15,-,5,30.58,-,30.36,-,0.01,-
2013-12-25,27,23,18,22,17,9,81,-,62,18,-,6,30.35,-,30.07,-,0.07,-
2013-12-26,34,24,14,26,16,8,74,-,63,23,-,4,30.3,-,30.07,-,0.00,-
2013-12-27,41,31,21,28,25,17,92,-,54,22,-,0,30.29,-,30.08,-,0.00,-
2013-12-28,50,42,33,31,29,27,82,-,46,22,-,7,30.09,-,29.82,-,0.00,-
2013-12-29,40,26,11,28,18,-1,85,-,56,21,-,7,30.2,-,29.53,-,0.01,-
2013-12-30,13,7,1,2,-2,-8,73,-,46,17,-,4,30.35,-,30.17,-,0.04,-
2013-12-31,12,7,2,6,2,-5,76,-,63,15,-,0,30.37,-,30.16,-,0.30,-
