Date,Max Temperature (° F),Avg Temperature (° F),Min Temperature (° F),Max Dew Point (° F),Avg Dew Point (° F),Min Dew Point (° F),Max Humidity (%),Avg Humidity (%),Min Humidity (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Max Precipation (in),Avg Precipation (in),Min Precipation (in)
2003-06-01,63,51,39,37,34,33,82,-,34,9,-,0,30.11,-,30.04,-,0.00,-
2003-06-02,68,54,39,50,42,37,93,-,40,12,-,0,30.06,-,29.94,-,0.02,-
2003-06-03,61,56,52,51,47,43,93,-,56,15,-,5,29.94,-,29.87,-,0.16,-
2003-06-04,68,58,50,44,42,36,74,-,33,16,-,0,29.92,-,29.86,-,0.00,-
2003-06-05,78,62,48,48,45,42,80,-,30,14,-,0,30,-,29.92,-,0.00,-
2003-06-06,72,60,50,56,51,46,89,-,45,13,-,0,29.96,-,29.8,-,0.09,-
2003-06-07,77,66,57,58,54,50,100,-,42,10,-,0,29.82,-,29.74,-,0.00,-
2003-06-08,66,62,57,60,56,50,97,-,58,15,-,0,29.72,-,29.62,-,0.45,-
2003-06-09,75,65,55,55,53,50,93,-,43,14,-,4,29.91,-,29.71,-,0.00,-
2003-06-10,78,66,54,68,60,52,93,-,61,23,-,0,29.89,-,29.64,-,0.02,-
2003-06-11,68,60,53,65,53,50,100,-,72,15,-,6,29.88,-,29.71,-,0.00,-
2003-06-12,66,60,55,58,55,51,97,-,73,10,-,6,29.84,-,29.76,-,0.00,-
2003-06-13,70,64,57,60,58,57,100,-,65,9,-,0,29.9,-,29.8,-,0.01,-
2003-06-14,78,65,53,57,55,53,100,-,45,14,-,0,30.06,-,29.9,-,0.00,-
2003-06-15,75,66,57,59,55,48,87,-,57,16,-,4,30.12,-,30.06,-,0.00,-
2003-06-16,79,66,55,56,49,32,84,-,34,13,-,4,30.15,-,30.1,-,0.00,-
2003-06-17,81,66,53,51,46,35,74,-,33,12,-,0,30.11,-,29.94,-,0.00,-
2003-06-18,90,74,57,66,60,52,97,-,38,20,-,0,29.95,-,29.78,-,0.66,-
2003-06-19,68,60,53,53,40,27,75,-,26,23,-,5,30.12,-,29.91,-,0.00,-
2003-06-20,73,60,46,48,40,35,90,-,28,10,-,0,30.2,-,30.09,-,0.00,-
2003-06-21,80,63,48,50,47,44,93,-,30,13,-,0,30.13,-,30,-,0.00,-
2003-06-22,84,70,55,54,51,49,90,-,31,12,-,0,30.04,-,29.89,-,0.00,-
2003-06-23,88,75,63,58,55,52,72,-,31,12,-,4,29.99,-,29.9,-,0.00,-
2003-06-24,91,78,66,64,62,59,78,-,35,16,-,5,30.04,-,29.95,-,0.00,-
2003-06-25,91,82,72,68,65,63,84,-,39,16,-,6,30.02,-,29.82,-,0.00,-
2003-06-26,75,69,61,70,58,47,100,-,40,22,-,6,29.96,-,29.82,-,0.05,-
2003-06-27,82,70,57,59,51,47,78,-,30,16,-,5,29.99,-,29.85,-,0.00,-
2003-06-28,82,72,64,64,60,57,87,-,45,17,-,0,29.94,-,29.87,-,0.00,-
2003-06-29,82,72,64,63,56,49,93,-,33,15,-,0,30.13,-,29.92,-,0.00,-
2003-06-30,84,70,59,57,54,51,87,-,33,14,-,0,30.17,-,30.1,-,0.00,-
