Date,Max Temperature (° F),Avg Temperature (° F),Min Temperature (° F),Max Dew Point (° F),Avg Dew Point (° F),Min Dew Point (° F),Max Humidity (%),Avg Humidity (%),Min Humidity (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Max Precipation (in),Avg Precipation (in),Min Precipation (in)
2006-06-01,79,70,61,53,46,35,67,-,29,13,-,0,30.13,-,30.02,-,0.00,-
2006-06-02,80,68,55,51,48,44,81,-,34,14,-,0,30.04,-,29.98,-,0.00,-
2006-06-03,73,64,55,54,49,42,84,-,39,16,-,0,30.03,-,29.98,-,0.00,-
2006-06-04,77,64,52,53,45,38,89,-,25,14,-,0,30.06,-,29.99,-,0.00,-
2006-06-05,81,64,50,51,44,40,89,-,27,13,-,0,30.07,-,29.94,-,0.00,-
2006-06-06,82,68,55,60,53,48,77,-,35,17,-,0,29.96,-,29.8,-,0.00,-
2006-06-07,82,73,63,61,59,56,84,-,44,13,-,4,29.96,-,29.79,-,0.00,-
2006-06-08,84,72,61,58,55,50,87,-,35,14,-,4,30.02,-,29.92,-,0.00,-
2006-06-09,68,62,55,52,48,42,72,-,50,18,-,9,30.08,-,30.01,-,0.01,-
2006-06-10,63,56,50,50,46,34,92,-,42,16,-,5,30.06,-,29.96,-,1.65,-
2006-06-11,64,58,52,47,43,37,83,-,44,17,-,4,30.05,-,29.94,-,0.00,-
2006-06-12,69,60,51,48,44,41,77,-,42,16,-,0,30.17,-,30.06,-,0.00,-
2006-06-13,75,62,48,52,48,47,93,-,41,12,-,0,30.18,-,30.08,-,0.00,-
2006-06-14,79,65,53,54,51,45,89,-,37,12,-,0,30.1,-,30.05,-,0.04,-
2006-06-15,86,74,63,61,58,53,75,-,43,10,-,0,30.13,-,30,-,0.00,-
2006-06-16,90,82,73,66,62,60,66,-,39,15,-,6,30.07,-,29.92,-,0.00,-
2006-06-17,91,82,73,66,62,58,73,-,36,18,-,8,29.99,-,29.81,-,0.00,-
2006-06-18,77,72,68,67,66,64,87,-,64,16,-,4,29.89,-,29.81,-,0.03,-
2006-06-19,87,78,68,66,58,53,87,-,32,23,-,5,29.97,-,29.86,-,0.00,-
2006-06-20,79,71,64,59,57,54,80,-,46,15,-,0,30.06,-,29.91,-,0.00,-
2006-06-21,87,78,70,71,68,61,87,-,59,17,-,4,29.92,-,29.82,-,0.08,-
2006-06-22,82,74,66,68,62,56,87,-,42,16,-,0,30.15,-,29.93,-,0.13,-
2006-06-23,73,66,59,56,47,34,75,-,27,15,-,0,30.19,-,30.09,-,0.00,-
2006-06-24,82,66,51,50,45,38,89,-,23,10,-,0,30.17,-,30.07,-,0.00,-
2006-06-25,73,67,62,63,57,47,94,-,49,13,-,0,30.08,-,30.01,-,0.49,-
2006-06-26,71,66,60,61,58,53,100,-,61,15,-,4,30.05,-,29.96,-,1.19,-
2006-06-27,81,70,60,59,56,52,83,-,42,13,-,0,29.99,-,29.93,-,0.00,-
2006-06-28,77,66,57,60,56,53,90,-,46,18,-,0,30.11,-,29.98,-,0.31,-
2006-06-29,80,67,55,57,53,49,97,-,35,10,-,0,30.17,-,30.1,-,0.00,-
2006-06-30,84,68,53,59,55,50,89,-,42,13,-,0,30.11,-,29.99,-,0.00,-
