Date,Max Temperature (° F),Avg Temperature (° F),Min Temperature (° F),Max Dew Point (° F),Avg Dew Point (° F),Min Dew Point (° F),Max Humidity (%),Avg Humidity (%),Min Humidity (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Max Precipation (in),Avg Precipation (in),Min Precipation (in)
2005-01-01,39,32,25,39,27,15,100,-,58,16,-,5,30.47,-,30.16,-,0.31,-
2005-01-02,54,44,34,54,42,30,100,-,81,14,-,0,30.35,-,30.08,-,0.08,-
2005-01-03,36,34,32,34,31,28,96,-,85,16,-,5,30.34,-,30.19,-,0.36,-
2005-01-04,35,32,30,31,29,27,93,-,75,20,-,7,30.39,-,30.23,-,0.13,-
2005-01-05,30,28,26,28,26,23,96,-,80,23,-,15,30.26,-,29.88,-,0.09,-
2005-01-06,27,20,12,25,21,8,96,-,74,20,-,0,30.16,-,29.75,-,0.24,-
2005-01-07,27,18,10,22,16,7,92,-,74,13,-,0,30.23,-,30.12,-,0.00,-
2005-01-08,27,26,25,23,21,19,86,-,74,12,-,0,30.38,-,30.12,-,0.00,-
2005-01-09,34,30,26,34,28,22,100,-,79,17,-,7,30.29,-,29.99,-,0.00,-
2005-01-10,34,32,30,30,26,24,87,-,67,18,-,0,30.29,-,30.05,-,0.00,-
2005-01-11,36,34,33,34,33,30,100,-,87,13,-,6,30.06,-,29.78,-,0.13,-
2005-01-12,62,48,33,55,43,33,100,-,78,21,-,0,29.77,-,29.5,-,0.89,-
2005-01-13,43,30,15,41,29,1,96,-,53,23,-,6,30.28,-,29.55,-,0.61,-
2005-01-14,12,8,3,-1,-5,-9,61,-,46,22,-,5,30.78,-,30.32,-,0.00,-
2005-01-15,14,10,5,-3,-8,-12,64,-,37,10,-,7,30.85,-,30.76,-,0.00,-
2005-01-16,14,8,3,0,-7,-14,67,-,33,15,-,9,30.78,-,30.69,-,0.00,-
2005-01-17,10,6,1,-4,-8,-11,69,-,38,15,-,9,30.86,-,30.71,-,0.00,-
2005-01-18,23,11,1,18,5,-9,89,-,45,24,-,0,30.82,-,29.92,-,0.09,-
2005-01-19,35,30,26,31,22,16,92,-,64,26,-,0,30.2,-,29.82,-,0.00,-
2005-01-20,28,26,23,25,21,17,93,-,72,15,-,0,30.19,-,29.97,-,0.09,-
2005-01-21,24,20,17,17,13,8,92,-,55,21,-,8,30.3,-,29.82,-,0.26,-
2005-01-22,21,16,10,19,14,2,93,-,64,29,-,0,30.48,-,29.65,-,0.05,-
2005-01-23,23,16,9,14,7,0,84,-,58,16,-,0,30.56,-,30.22,-,0.12,-
2005-01-24,30,26,21,20,17,14,75,-,61,18,-,0,30.18,-,29.93,-,0.00,-
2005-01-25,42,34,25,35,26,21,88,-,60,16,-,0,29.99,-,29.53,-,0.00,-
2005-01-26,35,26,17,28,19,12,86,-,69,21,-,8,30.43,-,29.66,-,0.02,-
2005-01-27,21,15,8,16,12,1,93,-,54,12,-,0,30.69,-,30.39,-,0.02,-
2005-01-28,27,16,5,11,5,-3,80,-,42,14,-,6,30.67,-,30.34,-,0.00,-
2005-01-29,34,26,19,24,17,11,76,-,52,9,-,0,30.33,-,30.17,-,0.01,-
2005-01-30,34,31,26,27,26,24,92,-,72,13,-,0,30.32,-,30.19,-,0.00,-
2005-01-31,36,28,19,25,22,18,100,-,52,9,-,0,30.41,-,30.29,-,0.00,-
