Jun Time,Max Temperature (° F),Avg Temperature (° F),Min Temperature (° F),Max Dew Point (° F),Avg Dew Point (° F),Min Dew Point (° F),Max Humidity (%),Avg Humidity (%),Min Humidity (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph), , , , , , 
1,91.0,76.0,61.0,57.0,53.0,46.0,72.0,nan,23.0,18.0,nan,5.0,nan,nan,nan,nan,nan,nan
2,71.0,62.0,53.0,50.0,46.0,42.0,69.0,nan,43.0,14.0,nan,0.0,nan,nan,nan,nan,nan,nan
3,70.0,61.0,54.0,61.0,56.0,45.0
