Dec
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
52 47 42
48 44 39
48 45 42
51 46 40
61 56 50
59 50 40
44 41 37
39 37 34
35 33 30
39 34 29
41 37 33
50 40 29
31 26 20
32 27 22
28 24 20
39 31 23
38 35 32
47 41 34
55 50 45
51 43 34
39 36 32
50 43 35
48 43 38
41 39 36
38 33 28
28 26 23
24 21 17
18 15 11
22 17 11
23 20 17
21 15 9
Max Avg Min
45 35 28
34 30 27
40 38 34
40 39 36
57 52 39
55 28 15
25 20 15
24 17 14
31 27 16
29 23 20
27 22 19
41 32 8
12 6 1
25 18 5
21 16 5
25 20 16
26 23 20
35 32 24
38 36 33
34 21 15
18 16 14
42 30 18
46 40 33
34 28 24
37 23 8
8 2 0
5 1 -3
2 -4 -8
4 1 -3
17 12 2
11 -1 -5
Max Avg Min
86 - 44
70 - 46
83 - 65
93 - 56
100 - 61
93 - 33
54 - 31
59 - 37
100 - 44
92 - 48
75 - 41
71 - 48
52 - 31
92 - 42
88 - 47
81 - 52
70 - 54
89 - 60
71 - 43
54 - 33
51 - 37
86 - 37
100 - 85
92 - 54
100 - 38
42 - 32
47 - 32
55 - 33
58 - 41
84 - 45
73 - 42
Max Avg Min
12 - 0
12 - 0
9 - 0
10 - 0
14 - 0
16 - 0
17 - 0
12 - 0
10 - 0
15 - 0
13 - 0
17 - 5
22 - 4
16 - 0
12 - 0
17 - 4
9 - 0
13 - 0
16 - 0
16 - 0
10 - 0
10 - 0
13 - 0
15 - 0
24 - 0
18 - 4
14 - 4
17 - 4
13 - 4
14 - 0
17 - 6
Max Avg Min
30.29 - 30.01
30.32 - 30.22
30.3 - 30.18
30.46 - 30.3
30.36 - 29.8
30.01 - 29.81
30.03 - 29.95
30.1 - 29.96
29.97 - 29.72
30.01 - 29.73
30.03 - 29.94
29.9 - 29.42
29.68 - 29.48
30.09 - 29.53
30.11 - 29.89
30.2 - 29.9
30.31 - 30.2
30.19 - 29.92
29.92 - 29.71
30.04 - 29.7
30.28 - 30.04
30.29 - 30.13
30.16 - 29.65
30.23 - 29.85
30.23 - 29.64
30.46 - 30.24
30.51 - 30.42
30.56 - 30.42
30.4 - 30.2
30.24 - 29.9
30.33 - 30.05
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.75 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.46 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.09 -
- 0.11 -
- 0.00 -
- 0.00 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.49 -
- 0.01 -
- 0.23 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.05 -
- 0.00 -
