Jun
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
58 55 51
55 53 50
70 61 52
65 60 54
70 63 55
76 68 60
74 65 55
79 71 63
83 76 68
82 74 65
89 81 72
88 81 73
86 79 72
88 77 66
83 74 64
79 72 65
82 74 66
71 68 64
87 78 68
75 70 64
88 80 71
87 79 70
90 83 75
84 76 68
83 74 65
81 75 69
71 65 58
73 68 62
76 70 63
82 75 68
Max Avg Min
55 53 49
52 49 47
52 49 45
50 48 46
59 54 47
62 54 31
49 42 31
65 58 50
68 63 54
58 56 54
67 64 58
71 64 56
69 59 46
64 59 56
72 66 61
71 66 60
60 58 55
60 58 54
67 62 57
66 59 50
72 69 66
69 61 56
73 68 59
61 54 49
60 52 47
61 58 54
60 56 48
64 61 58
57 55 53
68 61 56
Max Avg Min
93 - 86
93 - 83
93 - 40
77 - 60
93 - 66
97 - 22
55 - 32
72 - 54
90 - 39
68 - 37
68 - 47
65 - 43
65 - 30
93 - 34
97 - 69
87 - 60
78 - 42
81 - 66
84 - 47
90 - 49
93 - 50
87 - 37
79 - 52
63 - 36
64 - 33
73 - 42
97 - 47
93 - 61
72 - 46
70 - 42
Max Avg Min
16 - 5
14 - 4
10 - 0
12 - 0
9 - 0
9 - 0
12 - 0
15 - 0
15 - 0
13 - 0
14 - 0
13 - 0
14 - 0
10 - 0
17 - 0
8 - 0
12 - 0
8 - 0
10 - 0
15 - 0
16 - 0
13 - 0
16 - 4
13 - 0
13 - 0
16 - 0
16 - 0
18 - 0
12 - 0
14 - 0
Max Avg Min
30.16 - 30.09
30.21 - 30.1
30.28 - 30.18
30.29 - 30.21
30.2 - 29.92
30.09 - 29.86
30.22 - 30.1
30.11 - 29.78
29.79 - 29.63
29.9 - 29.79
29.93 - 29.85
29.99 - 29.82
30.02 - 29.79
30.09 - 30.01
30.07 - 29.91
29.97 - 29.8
30.17 - 29.96
30.14 - 29.95
30 - 29.88
30.11 - 29.92
29.86 - 29.7
29.99 - 29.84
29.95 - 29.73
30.04 - 29.88
30.08 - 29.97
30.08 - 29.91
30.13 - 29.86
29.86 - 29.66
29.95 - 29.75
29.99 - 29.84
Max Avg Min
- 0.72 -
- 0.37 -
- 0.00 -
- 0.00 -
- 0.13 -
- 0.19 -
- 0.00 -
- 0.06 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.36 -
- 0.57 -
- 0.27 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.64 -
- 0.00 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.00 -
- 1.12 -
- 0.29 -
- 0.00 -
- 0.00 -
