Mar
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
45 41 36
40 36 31
40 35 29
42 35 27
49 40 31
42 40 38
38 36 33
42 37 31
55 45 35
50 43 36
54 47 40
57 50 43
52 45 38
41 35 29
47 39 30
41 37 32
38 34 29
35 32 28
43 38 33
45 39 32
40 35 30
41 35 28
46 39 32
47 40 33
40 38 36
53 45 37
53 45 36
51 44 37
55 48 40
59 50 40
54 49 44
Max Avg Min
29 27 24
26 23 21
22 17 14
18 17 13
26 22 18
34 30 26
34 30 25
32 30 25
29 21 13
34 32 27
46 40 33
54 47 35
35 27 20
24 10 4
28 17 9
31 27 17
28 16 9
31 19 5
34 32 26
24 17 14
26 15 9
21 15 11
21 17 15
26 20 17
34 30 23
30 26 22
29 23 18
31 28 25
28 26 23
30 25 15
45 33 19
Max Avg Min
75 - 45
69 - 48
72 - 40
63 - 40
63 - 37
82 - 55
96 - 59
100 - 51
59 - 21
82 - 58
93 - 68
96 - 65
76 - 31
59 - 23
57 - 35
89 - 44
82 - 32
100 - 35
96 - 59
64 - 28
78 - 30
58 - 37
56 - 31
59 - 34
92 - 50
76 - 32
60 - 26
70 - 42
64 - 29
64 - 19
93 - 29
Max Avg Min
15 - 0
13 - 5
16 - 0
18 - 4
15 - 0
30 - 4
26 - 0
17 - 0
16 - 0
13 - 0
16 - 0
20 - 4
17 - 0
21 - 7
16 - 4
13 - 0
14 - 0
17 - 6
23 - 0
20 - 0
14 - 0
17 - 5
18 - 5
13 - 0
24 - 0
13 - 0
16 - 0
13 - 0
15 - 0
12 - 0
16 - 0
Max Avg Min
29.78 - 29.61
29.77 - 29.7
29.76 - 29.66
29.9 - 29.76
30.03 - 29.92
29.97 - 29.86
30.1 - 29.92
30.18 - 30
30.32 - 30.17
30.39 - 30.31
30.34 - 30.1
30.09 - 29.68
29.89 - 29.79
29.96 - 29.84
29.97 - 29.71
29.91 - 29.78
30.3 - 29.92
30.4 - 30.02
29.98 - 29.7
29.88 - 29.79
29.84 - 29.63
29.88 - 29.73
29.93 - 29.82
29.94 - 29.71
29.7 - 29.47
29.86 - 29.59
29.97 - 29.86
30.11 - 29.96
30.14 - 30.05
30.17 - 30.06
30.12 - 29.68
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.19 -
- 0.56 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.79 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.12 -
- 0.00 -
- 0.60 -
- 0.36 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.17 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.08 -
