Oct
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
82 71 59
83 74 64
78 71 63
86 76 66
76 70 64
70 68 65
76 68 60
67 61 54
62 58 53
65 60 54
68 64 60
72 66 60
65 61 56
66 59 52
72 63 53
67 62 56
73 67 61
68 62 55
64 58 52
63 57 50
66 58 50
67 59 51
55 50 45
54 48 41
53 47 40
55 48 41
58 52 46
61 52 43
56 50 44
60 54 47
66 60 53
Max Avg Min
57 53 51
59 56 52
57 54 49
66 61 55
62 61 60
65 64 62
69 64 48
45 42 38
48 44 37
54 49 45
59 55 49
54 46 35
52 49 46
50 47 44
53 49 44
58 54 49
61 59 57
61 45 39
54 45 39
53 39 31
45 37 33
48 44 35
39 35 31
34 28 23
32 28 23
33 29 25
31 29 27
33 30 28
32 30 28
49 42 31
59 55 48
Max Avg Min
72 - 34
68 - 43
78 - 36
84 - 45
87 - 60
93 - 84
90 - 64
71 - 39
72 - 47
77 - 62
90 - 52
72 - 27
77 - 56
83 - 48
89 - 44
86 - 63
90 - 57
81 - 37
80 - 40
80 - 30
62 - 29
67 - 47
66 - 44
70 - 29
70 - 32
67 - 32
53 - 30
62 - 31
54 - 38
72 - 50
90 - 67
Max Avg Min
10 - 0
13 - 0
7 - 0
9 - 0
8 - 0
10 - 0
15 - 0
13 - 0
18 - 4
16 - 5
17 - 5
21 - 6
17 - 5
8 - 0
8 - 0
8 - 0
9 - 0
15 - 0
10 - 0
14 - 0
10 - 0
12 - 0
14 - 0
15 - 0
15 - 0
17 - 4
13 - 0
13 - 0
10 - 0
9 - 0
13 - 0
Max Avg Min
30.01 - 29.9
30.02 - 29.91
30.13 - 30.03
30.07 - 29.97
30.13 - 30.03
30.13 - 30.04
30.05 - 29.78
30.33 - 30.02
30.41 - 30.3
30.3 - 30.08
30.12 - 30.02
30.31 - 30.08
30.39 - 30.29
30.4 - 30.25
30.26 - 30.13
30.12 - 29.93
29.93 - 29.7
29.99 - 29.68
29.99 - 29.76
30.07 - 29.77
30.15 - 30
29.98 - 29.76
29.82 - 29.63
30.01 - 29.77
30.23 - 30.02
30.23 - 29.91
30.13 - 29.86
30.32 - 30.14
30.42 - 30.33
30.35 - 30.19
30.23 - 29.81
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.25 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.02 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.06 -
