Oct
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
74 67 59
66 59 52
64 57 50
55 54 52
61 57 53
64 59 54
71 62 53
73 64 54
72 63 54
69 58 46
75 66 57
69 62 54
64 56 48
63 57 50
57 53 49
58 54 50
69 59 48
60 55 50
59 53 47
59 53 47
62 56 49
53 50 46
64 54 44
68 61 53
74 64 54
72 68 63
75 70 65
74 65 56
57 52 47
57 50 42
58 50 42
Max Avg Min
71 62 55
46 43 40
48 43 38
52 49 43
56 54 51
54 48 43
51 46 41
45 42 39
48 39 23
46 35 22
61 54 46
61 55 41
46 39 36
54 50 43
52 45 36
41 37 33
43 37 32
41 38 33
46 44 40
47 41 38
49 42 30
35 29 22
39 35 28
55 49 41
61 56 52
64 61 58
70 67 59
64 52 31
38 33 24
36 31 27
39 32 25
Max Avg Min
100 - 84
77 - 42
71 - 52
93 - 66
93 - 84
93 - 48
89 - 37
64 - 29
55 - 23
65 - 26
72 - 46
97 - 48
77 - 37
100 - 55
96 - 47
68 - 40
61 - 36
68 - 36
86 - 57
83 - 47
93 - 32
61 - 30
65 - 34
86 - 48
100 - 61
93 - 68
100 - 78
100 - 25
59 - 36
70 - 35
71 - 32
Max Avg Min
15 - 0
14 - 0
20 - 5
20 - 5
16 - 0
13 - 0
17 - 4
13 - 4
15 - 0
14 - 0
18 - 0
10 - 0
12 - 0
12 - 0
21 - 0
22 - 4
15 - 0
14 - 0
9 - 0
12 - 0
17 - 0
18 - 4
13 - 0
7 - 0
15 - 0
12 - 0
13 - 0
15 - 0
18 - 4
16 - 4
17 - 5
Max Avg Min
29.81 - 29.52
30.04 - 29.84
30.15 - 30.04
30.14 - 30
30.03 - 29.93
29.99 - 29.7
29.86 - 29.64
29.98 - 29.82
30 - 29.83
30.01 - 29.74
29.85 - 29.74
29.94 - 29.76
30.06 - 29.96
30.01 - 29.61
29.61 - 29.45
29.95 - 29.56
29.96 - 29.75
29.99 - 29.89
29.98 - 29.88
29.95 - 29.79
29.8 - 29.57
30.13 - 29.8
30.19 - 30.07
30.15 - 30.02
30.02 - 29.8
29.93 - 29.8
29.91 - 29.83
29.89 - 29.78
30.06 - 29.9
30.12 - 29.78
30.14 - 29.72
Max Avg Min
- 2.46 -
- 0.00 -
- 0.03 -
- 0.34 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 1.13 -
- 0.09 -
- 0.00 -
- 0.61 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.03 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.19 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
