Mar
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
46 40 33
53 39 25
33 27 20
41 34 27
61 51 41
54 52 50
53 44 34
48 39 29
45 40 34
53 46 38
55 48 40
56 47 38
53 47 41
45 41 37
47 41 34
57 48 38
65 55 44
77 64 51
59 49 38
51 43 34
45 41 36
50 45 40
40 36 32
44 37 30
42 35 28
40 33 26
45 37 28
45 36 26
49 40 31
53 45 36
43 40 37
Max Avg Min
22 12 3
25 17 2
5 0 -4
33 18 0
46 41 34
52 50 46
52 32 17
25 16 11
32 28 25
52 44 32
52 44 26
33 29 22
35 27 24
28 26 23
32 29 23
43 38 28
40 34 28
45 38 27
34 25 20
30 19 12
43 36 29
39 32 26
34 32 26
32 25 11
16 13 7
12 8 5
12 9 3
12 8 4
22 15 9
30 24 21
36 33 30
Max Avg Min
52 - 18
59 - 22
47 - 21
76 - 29
89 - 53
96 - 83
96 - 37
54 - 23
82 - 53
96 - 79
100 - 46
76 - 30
61 - 39
64 - 41
76 - 53
96 - 59
71 - 27
63 - 25
50 - 29
70 - 23
93 - 64
100 - 42
100 - 53
96 - 30
58 - 25
55 - 25
50 - 22
42 - 24
48 - 26
62 - 30
92 - 62
Max Avg Min
16 - 0
21 - 6
15 - 0
15 - 4
18 - 5
18 - 4
18 - 4
13 - 0
20 - 5
23 - 8
23 - 0
17 - 5
21 - 4
12 - 0
14 - 0
17 - 0
14 - 0
22 - 0
18 - 5
14 - 0
10 - 0
16 - 0
17 - 0
15 - 0
16 - 0
16 - 5
17 - 5
17 - 6
16 - 5
15 - 0
21 - 0
Max Avg Min
30.29 - 29.92
30.39 - 29.97
30.68 - 30.42
30.72 - 30.55
30.56 - 30.17
30.16 - 29.55
30.33 - 29.44
30.58 - 30.36
30.63 - 30.44
30.43 - 29.78
29.84 - 29.71
29.89 - 29.78
30.2 - 29.81
30.43 - 30.2
30.51 - 30.37
30.35 - 29.99
30.22 - 30.02
30.01 - 29.78
30.49 - 29.96
30.65 - 30.51
30.49 - 29.88
30.01 - 29.85
29.98 - 29.6
29.91 - 29.57
30 - 29.88
30.04 - 29.96
30.02 - 29.87
30.05 - 29.9
30.15 - 30.03
30.21 - 29.98
29.96 - 29.63
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 2.02 -
- 0.08 -
- 0.00 -
- 0.00 -
- 1.07 -
- 0.91 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.56 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.44 -
- 0.00 -
- 0.87 -
- 0.09 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.13 -
