Feb
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
Max Avg Min
30 28 25
38 33 27
34 29 24
34 29 23
43 37 31
45 41 37
45 41 36
41 30 18
29 22 15
29 26 22
37 28 19
40 35 30
46 37 28
58 48 37
37 31 25
48 37 26
63 55 46
67 57 46
54 39 23
40 31 21
37 31 24
36 26 16
40 31 21
44 37 30
57 46 34
43 37 31
50 44 38
60 50 40
Max Avg Min
27 24 13
34 29 19
20 11 6
19 13 7
41 32 19
30 26 24
37 30 24
38 25 -1
10 4 0
12 3 -5
11 5 1
22 16 9
24 17 9
29 26 20
20 4 -4
24 11 -5
41 31 24
46 40 7
17 11 4
10 7 5
29 24 9
12 6 1
9 6 4
38 22 5
54 41 18
28 18 12
35 29 23
51 43 25
Max Avg Min
92 - 68
96 - 52
59 - 36
59 - 38
100 - 56
76 - 45
92 - 49
92 - 36
54 - 35
50 - 27
45 - 32
61 - 32
47 - 37
57 - 30
52 - 20
42 - 17
59 - 32
77 - 18
46 - 15
52 - 27
100 - 32
52 - 35
52 - 22
79 - 29
100 - 51
70 - 30
85 - 33
93 - 57
Max Avg Min
16 - 4
22 - 0
20 - 4
16 - 4
20 - 0
22 - 0
13 - 0
23 - 0
16 - 0
16 - 4
15 - 0
20 - 4
17 - 0
31 - 7
28 - 0
16 - 0
13 - 0
23 - 0
31 - 9
22 - 0
18 - 0
18 - 5
10 - 0
12 - 0
21 - 0
13 - 0
16 - 4
20 - 4
Max Avg Min
30.44 - 30.16
30.22 - 29.64
30.35 - 30
30.33 - 30.09
30.08 - 29.36
30.03 - 29.47
30.06 - 29.7
30.15 - 29.53
30.26 - 30.03
30.15 - 29.95
30.22 - 30.03
30.09 - 29.81
30.13 - 29.78
29.83 - 29.41
30.41 - 29.88
30.41 - 30.16
30.16 - 29.99
29.94 - 29.6
30.03 - 29.64
30.17 - 30.01
29.99 - 29.73
30.26 - 29.91
30.35 - 30.27
30.29 - 29.98
30 - 29.21
30.21 - 29.97
30.12 - 29.87
30.1 - 29.51
Max Avg Min
- 0.17 -
- 0.70 -
- 0.00 -
- 0.00 -
- 0.21 -
- 0.00 -
- 0.13 -
- 0.11 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.34 -
- 0.00 -
- 0.00 -
- 0.05 -
- 1.32 -
- 0.00 -
- 0.00 -
- 0.44 -
