Aug
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
78 74 70
87 79 70
89 82 75
90 83 75
91 82 73
86 79 72
83 76 68
86 80 73
88 81 73
80 75 70
87 81 75
87 80 73
86 78 69
79 76 72
82 75 67
85 76 66
88 77 65
79 71 63
74 68 62
78 72 65
82 74 66
82 75 68
85 77 69
87 78 69
86 78 70
84 76 68
81 76 70
87 80 73
79 73 67
82 72 61
91 80 69
Max Avg Min
73 69 65
70 68 65
73 71 67
75 72 67
75 73 68
73 66 54
65 60 55
73 69 62
73 70 66
75 72 69
73 71 69
70 63 57
60 58 54
71 65 57
72 69 66
67 63 54
72 63 57
64 60 48
57 54 51
60 58 54
60 57 51
64 61 55
64 62 56
64 61 55
69 64 59
65 63 61
73 69 64
73 66 54
58 52 48
55 50 42
61 57 52
Max Avg Min
100 - 79
97 - 46
87 - 55
88 - 47
93 - 52
100 - 40
70 - 45
94 - 51
94 - 51
100 - 74
87 - 65
87 - 40
73 - 34
87 - 54
100 - 67
100 - 37
93 - 43
100 - 40
84 - 46
78 - 47
78 - 36
87 - 45
84 - 40
79 - 34
90 - 49
84 - 51
94 - 62
93 - 37
68 - 35
72 - 24
68 - 27
Max Avg Min
9 - 0
12 - 0
9 - 0
12 - 0
17 - 0
14 - 0
8 - 0
8 - 0
13 - 0
12 - 0
13 - 0
13 - 0
12 - 0
9 - 0
10 - 0
12 - 0
12 - 0
12 - 0
8 - 0
7 - 0
8 - 0
9 - 0
9 - 0
8 - 0
12 - 0
10 - 0
12 - 0
14 - 0
14 - 0
10 - 0
14 - 0
Max Avg Min
29.96 - 29.85
29.92 - 29.85
30.1 - 29.94
30.23 - 30.1
30.22 - 29.96
30.04 - 29.95
30.04 - 29.96
30.02 - 29.93
29.99 - 29.88
29.89 - 29.76
29.91 - 29.8
29.95 - 29.88
30.03 - 29.94
29.97 - 29.88
29.9 - 29.83
29.92 - 29.86
29.89 - 29.77
29.95 - 29.85
29.99 - 29.93
29.94 - 29.85
30.1 - 29.94
30.14 - 30.09
30.17 - 30.1
30.18 - 30.12
30.28 - 30.19
30.34 - 30.24
30.25 - 29.96
29.94 - 29.81
30.02 - 29.91
30.11 - 30.02
30.06 - 29.9
Max Avg Min
- 0.64 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.22 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.24 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.57 -
- 0.00 -
- 0.15 -
- 0.32 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.61 -
- 0.14 -
- 0.00 -
- 0.00 -
- 0.00 -
