Jul
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
96 88 79
95 87 79
92 85 77
86 82 77
90 83 76
80 75 69
78 70 62
84 73 62
87 77 67
93 83 72
88 81 74
84 74 64
84 76 68
88 79 70
83 76 69
90 83 75
88 79 70
85 76 66
83 75 66
82 76 69
79 72 65
79 75 70
80 77 73
82 79 75
77 75 72
85 79 72
86 77 68
85 78 70
82 76 70
78 73 68
82 75 68
Max Avg Min
71 69 65
74 70 66
77 74 70
76 73 70
74 72 71
75 70 52
52 47 40
54 52 48
60 56 49
64 59 53
67 64 59
66 61 49
63 59 56
65 61 57
71 69 66
74 71 69
75 71 69
70 58 49
58 52 47
65 60 54
66 60 55
74 71 66
75 73 72
74 73 72
74 73 71
72 71 67
74 70 67
72 69 62
64 60 55
70 64 57
66 65 61
Max Avg Min
67 - 43
79 - 39
91 - 60
88 - 65
88 - 59
100 - 43
63 - 31
72 - 33
64 - 34
61 - 28
73 - 39
93 - 34
76 - 40
66 - 40
93 - 62
82 - 56
100 - 69
100 - 31
63 - 28
84 - 42
100 - 50
100 - 74
100 - 82
94 - 74
100 - 88
100 - 58
100 - 61
100 - 55
73 - 45
97 - 54
87 - 60
Max Avg Min
9 - 0
10 - 0
9 - 0
7 - 0
10 - 0
16 - 0
15 - 0
8 - 0
9 - 0
10 - 0
12 - 0
9 - 0
9 - 0
13 - 0
10 - 0
8 - 0
16 - 0
12 - 0
9 - 0
8 - 0
15 - 0
14 - 0
12 - 0
14 - 0
13 - 0
8 - 0
12 - 0
8 - 0
9 - 0
7 - 0
8 - 0
Max Avg Min
30.04 - 29.98
30.09 - 30.03
30.24 - 30.09
30.34 - 30.22
30.34 - 30.13
30.16 - 30.01
30.36 - 30.19
30.38 - 30.27
30.27 - 30.04
30.03 - 29.82
30.07 - 29.86
30.24 - 30.07
30.26 - 30.16
30.17 - 29.99
30.14 - 29.94
29.99 - 29.89
29.91 - 29.76
29.99 - 29.81
30.12 - 30
30.17 - 30.12
30.1 - 29.89
30.05 - 29.78
30.22 - 30.01
30.22 - 30.12
30.1 - 29.87
29.94 - 29.83
30.07 - 29.94
30.03 - 29.93
30.12 - 30.01
30.18 - 30.1
30.14 - 30.1
Max Avg Min
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.23 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.71 -
- 0.00 -
- 0.36 -
- 0.64 -
- 0.00 -
- 2.24 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.63 -
- 1.06 -
- 0.17 -
- 0.02 -
- 0.73 -
- 0.03 -
- 0.25 -
- 0.00 -
- 0.00 -
- 0.37 -
- 0.00 -
