Mar
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
37 29 20
40 36 32
32 25 17
29 21 13
39 33 26
31 24 16
37 32 26
57 46 35
44 40 36
51 44 36
66 56 45
56 44 32
32 26 19
46 34 22
58 50 42
42 36 30
35 29 23
43 36 28
46 39 32
54 47 40
51 45 39
63 52 41
42 35 27
35 28 21
39 33 26
36 30 24
44 33 22
62 50 37
59 51 43
49 44 39
56 46 36
Max Avg Min
19 10 -2
23 18 14
18 5 -3
9 1 -4
11 7 1
10 4 -3
29 21 11
29 27 25
26 15 8
32 23 13
35 31 28
50 42 29
21 3 -5
24 10 -3
27 24 19
21 8 2
10 3 -5
23 9 0
43 34 24
41 34 21
20 18 16
36 27 18
23 14 4
4 2 0
18 10 3
17 7 -2
22 9 3
48 40 19
48 42 38
47 41 34
34 31 25
Max Avg Min
52 - 32
52 - 40
74 - 39
58 - 29
46 - 27
54 - 31
75 - 46
75 - 30
54 - 24
62 - 33
50 - 28
89 - 47
64 - 27
51 - 25
45 - 24
43 - 25
43 - 25
64 - 19
96 - 62
93 - 32
44 - 24
61 - 23
50 - 25
45 - 24
51 - 26
51 - 24
50 - 19
74 - 48
96 - 61
100 - 76
92 - 38
Max Avg Min
12 - 0
13 - 0
16 - 0
13 - 0
17 - 0
17 - 4
16 - 4
17 - 0
15 - 0
15 - 0
13 - 0
20 - 0
20 - 10
14 - 0
21 - 0
16 - 4
15 - 0
20 - 0
15 - 4
20 - 0
16 - 0
18 - 0
15 - 4
15 - 4
16 - 0
23 - 5
14 - 0
13 - 4
23 - 0
21 - 5
13 - 5
Max Avg Min
30.42 - 30.16
30.12 - 29.98
30.33 - 30.01
30.43 - 30.26
30.44 - 30.21
30.63 - 30.47
30.49 - 29.92
29.9 - 29.77
30.01 - 29.89
29.92 - 29.62
29.7 - 29.56
29.67 - 29.03
30.09 - 29.2
30.22 - 29.91
30 - 29.76
30.19 - 30.02
30.14 - 30.05
30.3 - 30.13
30.32 - 29.83
29.9 - 29.74
30.06 - 29.9
30.04 - 29.76
30.12 - 29.98
30.24 - 30.11
30.17 - 29.86
30.21 - 29.74
30.42 - 30.25
30.25 - 29.98
30.19 - 29.7
29.69 - 29.48
30.09 - 29.69
Max Avg Min
- 0.00 -
- 0.00 -
- 0.04 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.35 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.92 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.04 -
- 1.81 -
- 0.35 -
- 0.16 -
