Sep
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
78 74 69
81 75 68
90 83 75
92 85 77
89 83 77
93 83 73
75 72 69
71 66 61
62 59 55
64 59 54
74 68 62
77 74 71
76 73 69
75 72 68
80 74 67
84 76 67
79 74 68
79 75 70
81 75 68
72 69 65
72 70 67
74 68 62
66 63 60
69 63 57
73 66 59
82 76 69
72 67 61
65 61 56
72 65 58
70 62 54
Max Avg Min
64 62 60
71 67 63
75 73 71
72 69 67
75 72 69
75 73 71
72 68 64
65 57 52
58 53 45
63 58 51
70 65 61
73 71 70
70 68 67
68 66 63
68 65 61
68 65 63
71 69 64
74 72 69
69 66 60
65 60 57
66 62 59
68 56 47
58 53 48
57 53 50
72 65 51
74 72 68
66 56 46
61 57 53
56 54 49
58 52 44
Max Avg Min
78 - 54
87 - 62
87 - 56
74 - 52
88 - 61
100 - 52
93 - 73
90 - 53
93 - 52
100 - 86
100 - 84
100 - 87
100 - 79
90 - 73
93 - 62
87 - 51
90 - 76
100 - 85
97 - 51
87 - 66
81 - 73
84 - 52
84 - 60
84 - 59
100 - 72
100 - 74
78 - 49
93 - 73
93 - 49
80 - 47
Max Avg Min
8 - 0
9 - 0
9 - 0
7 - 0
6 - 0
16 - 0
14 - 0
15 - 0
13 - 0
13 - 0
8 - 0
5 - 0
0 - 0
0 - 0
0 - 0
0 - 0
7 - 0
10 - 0
10 - 0
10 - 0
8 - 0
10 - 0
9 - 0
16 - 4
12 - 0
10 - 0
13 - 0
14 - 0
8 - 0
8 - 0
Max Avg Min
30.33 - 30.26
30.31 - 30.19
30.3 - 30.17
30.25 - 30.17
30.27 - 30.16
30.19 - 30.03
30.2 - 30.11
30.18 - 30.07
30.26 - 30.17
30.29 - 30.1
30.19 - 30.08
30.27 - 30.17
30.3 - 30.24
30.28 - 30.2
30.26 - 30.17
30.23 - 30.17
30.19 - 29.92
29.89 - 29.73
30.09 - 29.78
30.28 - 30.07
30.28 - 29.99
30.21 - 29.94
30.33 - 30.2
30.52 - 30.31
30.48 - 30.12
30.13 - 29.86
30.15 - 29.98
30.13 - 29.94
30.26 - 30.13
30.38 - 30.26
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.36 -
- 0.00 -
- 0.02 -
- 0.45 -
- 0.93 -
- 0.02 -
- 0.15 -
- 0.13 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 1.19 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 1.95 -
- 0.21 -
- 0.00 -
- 0.77 -
- 0.00 -
- 0.00 -
