Jan
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
39 33 27
42 39 35
42 38 33
56 49 41
49 35 21
22 21 19
23 16 9
21 15 8
33 26 19
23 20 16
37 28 18
39 37 35
36 27 17
32 24 16
35 30 25
43 32 20
32 25 17
42 37 31
42 39 36
40 36 32
36 31 25
40 36 31
39 34 28
39 36 33
42 37 31
31 27 22
30 25 20
34 25 16
36 28 19
38 29 19
26 20 13
Max Avg Min
17 10 6
20 17 15
39 29 16
50 43 27
27 10 -3
14 9 -3
11 1 -13
1 -4 -12
18 11 1
1 -1 -4
14 6 -1
35 31 13
31 13 2
20 12 2
19 16 13
19 12 0
19 5 -1
39 34 21
32 25 19
24 18 9
16 9 3
23 19 12
25 17 13
32 30 22
27 17 7
21 16 3
20 15 5
8 2 -2
27 13 1
29 22 3
5 -1 -5
Max Avg Min
46 - 27
52 - 33
92 - 44
93 - 83
49 - 26
77 - 36
73 - 25
55 - 41
81 - 33
47 - 34
47 - 29
92 - 35
82 - 39
63 - 49
69 - 41
58 - 31
53 - 29
92 - 61
82 - 41
59 - 35
50 - 26
69 - 43
59 - 40
89 - 52
69 - 27
88 - 34
84 - 47
61 - 28
69 - 35
85 - 40
53 - 29
Max Avg Min
17 - 0
15 - 4
12 - 0
29 - 0
24 - 4
14 - 0
22 - 5
18 - 5
21 - 4
18 - 4
14 - 0
12 - 0
18 - 0
14 - 0
15 - 0
21 - 6
14 - 4
10 - 0
16 - 5
13 - 4
10 - 0
14 - 0
14 - 0
14 - 0
17 - 0
23 - 5
17 - 5
16 - 0
14 - 0
22 - 0
24 - 6
Max Avg Min
30.18 - 29.98
30.46 - 30.01
30.59 - 30.09
30.09 - 29.66
30.41 - 29.8
30.42 - 30.02
30.27 - 29.92
30.43 - 30.21
30.21 - 29.99
30.58 - 30.23
30.68 - 30.49
30.48 - 30.11
30.65 - 30.25
30.58 - 30.17
30.17 - 29.91
30.24 - 29.81
30.39 - 30.23
30.21 - 29.7
29.88 - 29.72
30.04 - 29.86
30.18 - 30.06
30.33 - 30.15
30.34 - 29.99
29.97 - 29.28
29.99 - 29.5
30.02 - 29.69
29.85 - 29.65
30.27 - 29.86
30.33 - 29.99
30.01 - 29.82
30.22 - 30.05
Max Avg Min
- 0.00 -
- 0.00 -
- 0.71 -
- 0.30 -
- 0.00 -
- 0.05 -
- 0.00 -
- 0.00 -
- 0.07 -
- 0.00 -
- 0.00 -
- 0.36 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 2.10 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.72 -
- 0.00 -
- 0.48 -
- 0.36 -
- 0.00 -
- 0.02 -
- 0.06 -
- 0.00 -
