Sep
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
83 75 66
78 72 65
83 75 66
86 79 72
81 77 72
75 68 60
68 65 62
79 71 63
84 76 67
80 74 68
71 68 64
80 73 66
82 75 67
85 78 70
76 65 53
65 58 51
65 59 53
68 61 53
68 60 52
68 65 61
73 68 63
80 74 68
73 71 69
76 73 70
80 75 70
80 74 68
77 73 69
74 71 68
73 67 61
76 67 58
Max Avg Min
64 60 54
64 59 57
70 64 53
73 69 66
72 69 65
70 61 59
67 65 61
70 65 63
69 65 64
69 63 60
65 61 57
66 64 62
65 63 62
70 67 64
68 60 41
43 40 38
47 44 40
51 48 44
54 49 46
63 60 54
68 64 62
70 69 68
72 70 69
72 69 66
70 68 65
70 68 67
70 69 66
70 68 67
72 67 56
63 57 48
Max Avg Min
81 - 37
84 - 56
82 - 63
84 - 65
87 - 69
100 - 82
100 - 93
100 - 82
93 - 55
93 - 60
93 - 68
93 - 58
81 - 51
84 - 55
93 - 59
71 - 37
72 - 51
77 - 48
80 - 48
93 - 72
100 - 68
100 - 69
100 - 87
100 - 79
97 - 62
97 - 74
100 - 82
100 - 84
100 - 78
100 - 44
Max Avg Min
10 - 0
10 - 0
10 - 0
13 - 0
13 - 0
18 - 0
18 - 0
17 - 0
10 - 0
12 - 0
10 - 0
9 - 0
13 - 0
12 - 0
15 - 0
13 - 0
16 - 0
17 - 0
10 - 0
13 - 0
9 - 0
9 - 0
10 - 0
9 - 0
7 - 0
9 - 0
12 - 0
13 - 0
17 - 0
12 - 0
Max Avg Min
30.19 - 30.11
30.14 - 30.06
30.05 - 29.9
29.94 - 29.82
29.85 - 29.76
30.13 - 29.79
30.13 - 30.02
30.09 - 29.91
29.93 - 29.79
30.04 - 29.85
30.13 - 30.03
30.05 - 29.95
29.97 - 29.88
29.94 - 29.89
30.11 - 29.85
30.35 - 30.12
30.45 - 30.36
30.45 - 30.34
30.35 - 30.16
30.19 - 30.09
30.27 - 30.17
30.17 - 30.08
30.14 - 29.94
30.09 - 29.93
30.11 - 30.01
30.03 - 29.94
30.01 - 29.94
30.01 - 29.86
29.86 - 29.6
29.74 - 29.62
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 3.22 -
- 1.21 -
- 0.90 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.07 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.06 -
- 0.06 -
- 0.02 -
- 2.61 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.11 -
- 0.40 -
- 0.72 -
