Feb
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
Max Avg Min
59 52 44
50 44 38
59 51 42
59 52 44
44 38 31
39 34 30
47 40 33
39 34 28
36 32 27
39 35 31
31 25 18
27 21 15
22 14 6
15 7 -1
35 24 13
54 45 35
39 37 35
36 32 27
39 32 24
61 50 39
55 50 44
52 45 38
40 38 35
60 48 36
61 49 37
39 33 27
41 34 26
60 49 38
61 54 47
Max Avg Min
39 33 24
28 25 22
54 48 29
55 42 26
31 26 13
21 18 15
27 22 19
27 24 20
26 22 21
29 25 13
17 2 -6
7 0 -3
12 -5 -17
-12 -16 -19
32 18 -11
50 44 25
27 24 21
21 7 0
30 15 3
35 30 26
36 32 28
31 24 14
33 30 12
56 43 32
56 38 26
19 9 0
19 12 7
31 24 19
40 31 24
Max Avg Min
61 - 39
57 - 34
93 - 57
93 - 42
92 - 40
57 - 41
59 - 37
78 - 48
81 - 56
82 - 44
49 - 31
51 - 32
68 - 25
51 - 24
89 - 33
96 - 62
64 - 52
61 - 22
70 - 32
70 - 33
54 - 35
64 - 28
89 - 34
93 - 85
89 - 50
64 - 23
50 - 30
52 - 27
76 - 32
Max Avg Min
14 - 0
12 - 0
18 - 0
14 - 0
17 - 0
10 - 0
18 - 0
21 - 5
14 - 0
16 - 0
20 - 6
15 - 0
23 - 5
20 - 0
12 - 0
18 - 0
14 - 4
15 - 4
14 - 0
16 - 0
14 - 0
16 - 0
24 - 8
21 - 0
20 - 4
22 - 5
15 - 0
17 - 4
15 - 5
Max Avg Min
30.08 - 29.73
30.37 - 30.1
30.31 - 29.83
30.08 - 29.86
30.32 - 30.04
30.43 - 30.26
30.23 - 29.9
29.86 - 29.73
29.73 - 29.56
29.75 - 29.58
30.19 - 29.75
30.27 - 29.92
30.31 - 29.86
30.55 - 30.32
30.56 - 30.09
30.09 - 29.43
30.19 - 29.79
30.54 - 30.21
30.6 - 30.18
30.13 - 29.8
29.97 - 29.81
30.27 - 29.97
30.33 - 30.17
30.19 - 29.32
29.55 - 29.22
30.1 - 29.58
30.14 - 29.98
29.99 - 29.74
29.94 - 29.6
Max Avg Min
- 0.01 -
- 0.00 -
- 0.73 -
- 0.00 -
- 0.53 -
- 0.00 -
- 0.00 -
- 0.05 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.44 -
- 1.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.03 -
- 0.00 -
- 0.30 -
- 1.22 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.05 -
