Sep
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
84 80 75
82 78 74
82 75 68
82 74 65
80 72 64
72 65 57
80 70 59
83 74 64
73 65 57
87 78 68
96 87 77
87 79 70
77 68 59
67 61 54
73 62 51
73 65 56
65 58 50
72 62 51
78 67 55
79 70 60
77 69 61
69 62 54
66 58 50
73 60 47
73 63 52
71 65 58
69 63 57
73 65 56
72 65 57
75 66 56
Max Avg Min
72 70 69
74 72 67
71 65 52
56 54 48
57 48 38
47 41 36
53 47 42
60 52 40
58 48 40
71 66 58
73 71 70
74 70 67
67 57 46
46 44 42
51 44 38
57 52 46
43 37 33
50 43 39
54 48 44
57 54 53
67 62 56
67 54 39
42 40 37
42 40 39
50 44 39
55 53 51
53 50 48
52 50 47
56 53 48
53 51 46
Max Avg Min
87 - 65
94 - 69
93 - 40
73 - 35
68 - 27
57 - 27
67 - 28
63 - 27
68 - 34
84 - 57
79 - 49
97 - 61
93 - 47
66 - 44
77 - 31
78 - 44
61 - 36
69 - 33
72 - 31
78 - 42
90 - 64
93 - 42
71 - 37
76 - 31
71 - 33
80 - 57
80 - 52
83 - 41
87 - 44
86 - 38
Max Avg Min
10 - 0
12 - 0
12 - 0
12 - 0
13 - 0
12 - 0
10 - 0
15 - 4
12 - 0
12 - 0
12 - 0
15 - 0
14 - 0
12 - 0
9 - 0
14 - 0
17 - 0
9 - 0
8 - 0
9 - 0
16 - 0
14 - 0
12 - 0
12 - 0
7 - 0
10 - 0
10 - 0
12 - 0
9 - 0
12 - 0
Max Avg Min
29.89 - 29.8
29.84 - 29.72
29.9 - 29.71
30.01 - 29.89
30.16 - 29.94
30.26 - 30.14
30.14 - 29.91
30.09 - 29.83
30.25 - 30.1
30.18 - 30.05
30.12 - 29.98
29.98 - 29.68
29.86 - 29.65
30.14 - 29.86
30.22 - 30.09
30.25 - 30.04
30.44 - 30.27
30.36 - 30.2
30.2 - 30.08
30.09 - 30.01
30.02 - 29.68
29.92 - 29.66
30.05 - 29.93
30.06 - 29.88
29.96 - 29.88
30.11 - 29.95
30.27 - 30.11
30.33 - 30.24
30.24 - 30.1
30.09 - 29.98
Max Avg Min
- 0.00 -
- 0.05 -
- 0.03 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 1.60 -
- 0.06 -
- 0.00 -
- 0.00 -
- 0.03 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.72 -
- 0.45 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
