Apr
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
79 70 61
61 55 49
50 42 34
45 37 29
43 35 26
48 39 30
58 53 48
50 45 40
43 40 36
50 41 31
65 54 43
59 52 45
58 49 40
62 53 43
65 54 42
68 56 43
75 60 44
82 67 51
73 64 55
69 59 49
73 61 49
79 71 62
71 63 54
68 58 47
69 60 50
60 54 47
62 54 46
59 54 48
58 52 45
65 56 46
Max Avg Min
58 55 43
45 42 37
44 16 5
41 29 14
21 8 0
38 17 4
52 45 37
36 26 19
33 25 17
27 16 10
45 37 28
54 37 19
34 24 19
35 27 18
35 28 14
35 26 14
36 30 22
35 30 26
41 30 17
30 21 6
47 35 23
55 53 46
61 51 29
41 24 17
46 40 29
50 47 40
43 39 36
44 30 20
40 34 21
39 36 30
Max Avg Min
78 - 43
80 - 46
79 - 23
89 - 44
69 - 18
71 - 25
86 - 51
62 - 34
85 - 40
49 - 23
66 - 35
93 - 29
60 - 24
65 - 19
76 - 17
65 - 15
70 - 15
54 - 14
37 - 15
36 - 9
52 - 22
68 - 42
93 - 33
68 - 15
68 - 30
89 - 60
76 - 44
77 - 24
71 - 24
71 - 28
Max Avg Min
12 - 0
9 - 0
25 - 0
16 - 0
22 - 0
17 - 0
20 - 4
13 - 0
14 - 4
13 - 4
13 - 0
21 - 4
16 - 0
12 - 0
12 - 0
75 - 0
9 - 0
14 - 0
16 - 4
16 - 0
14 - 0
10 - 0
16 - 0
15 - 0
9 - 0
17 - 0
12 - 0
13 - 0
14 - 0
12 - 4
Max Avg Min
29.76 - 29.46
29.65 - 29.35
30.04 - 29.24
30.06 - 29.8
30.38 - 30.08
30.4 - 29.98
29.95 - 29.36
29.79 - 29.48
30 - 29.72
30.33 - 30.05
30.32 - 29.97
30.29 - 29.91
30.43 - 30.3
30.4 - 30.29
30.47 - 30.36
30.48 - 30.37
30.46 - 30.27
30.27 - 30.07
30.15 - 29.94
30.27 - 30.17
30.22 - 29.96
29.98 - 29.81
29.96 - 29.77
30.11 - 29.97
30.04 - 29.85
29.9 - 29.65
29.95 - 29.87
30.06 - 29.92
30.15 - 30.04
30.24 - 30.14
Max Avg Min
- 0.01 -
- 0.15 -
- 0.09 -
- 0.47 -
- 0.00 -
- 0.00 -
- 0.09 -
- 0.01 -
- 0.09 -
- 0.00 -
- 0.01 -
- 0.20 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.16 -
- 0.00 -
- 0.00 -
- 0.24 -
- 0.00 -
- 0.00 -
- 0.05 -
- 0.00 -
