Nov
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
51 47 43
53 48 42
51 46 40
51 45 39
45 40 35
42 37 31
41 36 31
48 40 32
53 45 36
55 49 42
64 57 50
66 57 48
62 51 40
47 42 37
45 40 35
46 42 38
51 45 39
49 44 38
47 42 37
51 46 40
53 47 40
54 48 41
56 50 43
50 43 35
40 37 33
48 42 36
42 38 34
41 38 34
43 39 34
46 42 38
Max Avg Min
39 37 36
38 34 29
31 29 28
31 30 29
27 23 19
24 18 15
34 29 18
31 26 22
32 25 21
39 36 32
50 46 40
58 52 46
58 41 27
28 25 23
29 25 22
29 26 24
31 28 25
35 32 27
38 35 31
35 32 30
35 31 28
42 37 32
45 41 37
41 21 14
21 18 13
22 19 17
36 32 19
33 25 20
25 22 20
34 28 23
Max Avg Min
76 - 56
71 - 42
62 - 42
70 - 46
59 - 41
59 - 34
100 - 44
92 - 39
62 - 32
71 - 54
86 - 56
100 - 67
90 - 53
64 - 45
64 - 45
70 - 42
64 - 44
76 - 56
82 - 65
79 - 46
70 - 42
86 - 54
86 - 54
74 - 36
56 - 40
56 - 31
100 - 39
85 - 48
61 - 43
76 - 45
Max Avg Min
14 - 4
16 - 0
18 - 0
14 - 4
13 - 0
12 - 0
22 - 5
16 - 0
16 - 4
9 - 0
8 - 0
15 - 0
13 - 4
15 - 0
13 - 0
13 - 0
12 - 0
13 - 4
14 - 0
9 - 0
10 - 0
9 - 0
12 - 0
21 - 4
15 - 4
15 - 0
13 - 0
14 - 0
15 - 4
18 - 0
Max Avg Min
29.62 - 29.57
29.76 - 29.61
29.95 - 29.76
29.99 - 29.92
30.18 - 29.97
30.24 - 30.08
30.06 - 29.78
29.91 - 29.74
30.21 - 29.92
30.43 - 30.2
30.49 - 30.42
30.48 - 30.19
30.45 - 30.12
30.53 - 30.45
30.47 - 30.3
30.46 - 30.29
30.63 - 30.46
30.67 - 30.57
30.55 - 30.25
30.23 - 30.12
30.24 - 30.14
30.28 - 30.13
30.13 - 29.68
29.85 - 29.67
29.96 - 29.84
30.25 - 29.96
30.31 - 30.21
30.27 - 30.18
30.36 - 30.27
30.45 - 30.31
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 1.12 -
- 0.06 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.09 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.53 -
- 0.00 -
- 0.00 -
- 0.00 -
