Jan
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
40 33 26
33 28 22
32 28 24
37 34 30
42 37 32
46 40 34
45 41 37
48 42 35
49 44 39
47 44 40
46 42 37
47 45 42
50 47 43
56 47 38
38 37 35
37 35 32
43 39 35
35 30 25
51 41 30
53 42 30
32 29 26
27 20 13
20 16 11
22 17 12
24 19 13
27 21 15
34 27 19
36 33 29
49 43 36
59 49 39
61 46 30
Max Avg Min
27 22 9
15 11 9
17 14 12
21 19 18
21 19 16
31 27 21
27 23 18
30 27 24
36 32 27
31 23 20
45 35 22
44 42 41
49 44 42
53 45 28
33 26 23
33 32 28
32 26 22
21 9 1
27 22 11
28 20 8
16 10 5
11 0 -8
0 -5 -8
2 -2 -7
17 8 -3
12 7 4
10 8 6
33 26 10
41 37 33
53 46 37
57 35 8
Max Avg Min
64 - 44
57 - 39
68 - 43
63 - 48
56 - 39
89 - 45
64 - 36
70 - 48
76 - 54
62 - 34
100 - 48
100 - 86
100 - 86
100 - 46
89 - 54
96 - 70
82 - 49
61 - 31
64 - 32
64 - 18
58 - 35
58 - 28
53 - 31
61 - 31
84 - 39
80 - 38
67 - 33
96 - 42
93 - 70
100 - 77
93 - 32
Max Avg Min
15 - 0
15 - 0
13 - 0
18 - 4
17 - 0
13 - 4
16 - 0
17 - 4
14 - 0
15 - 4
10 - 0
10 - 0
12 - 0
14 - 0
13 - 4
16 - 0
13 - 0
14 - 0
20 - 4
23 - 6
15 - 0
20 - 5
17 - 5
20 - 0
15 - 0
17 - 4
14 - 0
13 - 0
10 - 0
15 - 0
26 - 4
Max Avg Min
30.01 - 29.84
30.17 - 30.01
30.19 - 30.06
30.08 - 29.95
30.26 - 30.02
30.21 - 29.97
30.39 - 30.06
30.43 - 30.34
30.38 - 30.14
30.54 - 30.25
30.53 - 30.1
30.2 - 30.07
30.17 - 30.01
30.31 - 29.93
30.34 - 30.22
30.21 - 29.84
30.09 - 29.91
30.48 - 30.01
30.39 - 29.92
30.04 - 29.69
30.09 - 29.83
30.2 - 29.83
30.25 - 30.16
30.38 - 30.13
30.42 - 30.06
30.37 - 30.04
30.52 - 30.38
30.48 - 30.01
30.16 - 30
30.06 - 29.37
29.78 - 29.05
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.55 -
- 0.02 -
- 0.00 -
- 0.09 -
- 0.12 -
- 0.69 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.07 -
- 0.00 -
- 0.00 -
- 0.22 -
- 0.06 -
- 0.04 -
- 0.90 -
