Jun
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
90 80 69
80 71 62
76 67 57
75 67 59
70 63 56
81 71 60
87 77 66
94 84 73
95 82 69
87 79 70
72 66 60
74 66 58
73 67 60
72 65 58
83 70 56
84 73 62
76 70 64
83 74 64
83 76 69
81 74 67
82 76 70
80 76 71
71 69 66
70 68 65
80 72 64
79 73 66
82 74 66
83 78 72
82 76 69
82 74 65
Max Avg Min
74 68 52
48 42 39
41 37 33
54 44 37
56 52 50
58 57 53
63 60 55
69 66 63
73 69 63
69 66 62
67 63 59
63 60 56
63 58 51
61 56 51
54 52 49
61 57 51
68 65 61
65 63 60
63 57 49
61 57 55
69 65 60
72 69 62
72 69 64
67 65 64
67 64 58
61 59 58
64 62 60
71 67 62
73 64 55
58 55 52
Max Avg Min
90 - 34
43 - 26
55 - 21
72 - 31
84 - 53
90 - 39
81 - 35
73 - 41
97 - 44
100 - 50
100 - 79
100 - 68
100 - 49
84 - 61
80 - 33
90 - 39
100 - 68
100 - 51
78 - 31
73 - 45
78 - 58
100 - 68
100 - 87
100 - 90
100 - 54
78 - 52
87 - 56
93 - 62
100 - 42
73 - 39
Max Avg Min
13 - 0
17 - 0
18 - 0
14 - 0
13 - 0
12 - 0
14 - 0
7 - 0
9 - 0
12 - 0
16 - 5
15 - 0
13 - 0
15 - 0
12 - 0
9 - 0
8 - 0
7 - 0
9 - 0
7 - 0
12 - 0
13 - 0
16 - 0
12 - 0
10 - 0
10 - 0
9 - 0
10 - 0
14 - 0
12 - 0
Max Avg Min
30.17 - 29.83
30.04 - 29.87
30.1 - 29.99
30.11 - 29.99
30.1 - 30.01
30.03 - 29.96
29.99 - 29.84
29.94 - 29.82
29.91 - 29.74
30 - 29.88
30.05 - 29.94
29.93 - 29.82
29.94 - 29.85
29.93 - 29.83
29.92 - 29.84
29.94 - 29.88
29.95 - 29.83
29.91 - 29.8
29.86 - 29.8
29.91 - 29.86
29.93 - 29.87
29.93 - 29.79
29.83 - 29.73
29.79 - 29.7
29.89 - 29.75
29.99 - 29.88
30.04 - 29.96
29.97 - 29.82
29.94 - 29.81
29.99 - 29.91
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.07 -
- 0.00 -
- 0.55 -
- 0.05 -
- 0.05 -
- 0.05 -
- 0.00 -
- 0.00 -
- 1.82 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.27 -
- 0.26 -
- 0.03 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.10 -
- 0.00 -
