Aug
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
84 78 71
74 69 63
76 71 66
84 77 70
90 81 71
83 77 70
83 75 66
83 74 65
87 77 66
88 78 68
87 79 71
79 75 70
82 75 68
77 70 63
73 67 61
78 71 63
82 74 66
81 72 63
83 73 63
84 77 70
83 74 65
79 72 65
77 72 67
80 72 64
88 76 64
89 80 70
90 80 70
82 74 66
80 71 61
80 73 65
90 82 73
Max Avg Min
68 65 60
65 62 58
65 63 61
66 65 62
65 62 56
63 59 54
56 51 46
55 52 49
58 53 47
62 56 52
64 58 54
70 66 62
68 66 62
58 51 48
51 48 45
54 51 46
62 55 50
55 52 50
64 58 54
64 60 53
66 62 55
66 62 55
63 59 54
61 58 55
61 58 55
66 62 57
66 62 47
67 54 44
53 50 47
64 59 53
73 69 63
Max Avg Min
79 - 58
93 - 61
93 - 60
84 - 51
73 - 34
73 - 37
63 - 30
67 - 33
68 - 27
78 - 31
73 - 34
90 - 64
93 - 54
68 - 36
64 - 41
63 - 36
76 - 39
72 - 36
79 - 48
79 - 40
90 - 50
93 - 56
81 - 49
78 - 45
84 - 34
84 - 36
78 - 38
74 - 33
72 - 35
73 - 45
94 - 52
Max Avg Min
12 - 0
17 - 0
9 - 0
9 - 0
12 - 0
15 - 0
13 - 0
9 - 0
9 - 0
8 - 0
9 - 0
15 - 0
16 - 0
13 - 0
13 - 0
10 - 0
12 - 0
9 - 0
9 - 0
10 - 0
12 - 0
10 - 0
13 - 0
10 - 0
10 - 0
7 - 0
10 - 0
13 - 4
12 - 0
8 - 0
15 - 0
Max Avg Min
30.21 - 30.15
30.21 - 30.11
30.15 - 30.04
30.09 - 30.02
30.06 - 29.91
29.91 - 29.83
30.02 - 29.9
30.11 - 30.02
30.13 - 30.06
30.14 - 30.09
30.14 - 30.09
30.09 - 29.87
29.9 - 29.65
29.92 - 29.79
29.99 - 29.89
30.04 - 29.91
29.91 - 29.81
29.93 - 29.83
29.96 - 29.86
30.04 - 29.94
30.09 - 30.01
30.08 - 30.01
30.15 - 30.04
30.16 - 30.1
30.18 - 30.11
30.17 - 30.08
30.09 - 29.86
30.07 - 29.85
30.25 - 30.08
30.28 - 30.16
30.16 - 29.96
Max Avg Min
- 0.00 -
- 0.41 -
- 0.07 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.19 -
- 0.53 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.35 -
- 0.06 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.62 -
