May
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
69 58 47
72 61 49
66 58 49
69 59 48
64 55 46
69 58 46
74 63 52
63 59 55
68 61 54
79 69 59
70 66 61
70 61 51
58 52 45
61 52 42
69 62 54
79 71 62
72 65 58
65 61 56
59 57 55
79 69 58
86 77 68
78 69 59
80 72 64
65 55 45
54 50 45
66 57 48
73 62 51
68 62 56
82 70 58
90 81 72
90 83 75
Max Avg Min
43 36 24
44 40 36
43 39 33
44 41 37
43 39 35
51 46 42
57 52 46
60 57 51
58 55 52
55 54 53
63 61 56
61 39 24
32 27 23
33 26 18
57 45 28
56 50 41
41 39 34
54 48 39
57 55 48
65 60 57
68 65 64
68 63 56
70 66 63
63 54 40
44 41 37
38 35 31
39 36 32
57 52 40
66 61 57
66 63 59
68 63 56
Max Avg Min
71 - 27
80 - 27
80 - 34
86 - 35
76 - 36
86 - 52
83 - 53
97 - 78
93 - 67
80 - 42
100 - 78
93 - 24
58 - 29
70 - 19
73 - 38
78 - 32
51 - 29
80 - 43
100 - 67
100 - 64
84 - 55
90 - 68
100 - 67
100 - 76
92 - 59
66 - 30
54 - 23
100 - 43
100 - 58
73 - 38
69 - 35
Max Avg Min
16 - 0
9 - 0
17 - 0
16 - 0
14 - 0
12 - 0
10 - 0
12 - 0
9 - 0
10 - 0
10 - 0
16 - 0
15 - 0
10 - 0
22 - 0
13 - 0
17 - 0
9 - 0
12 - 0
10 - 0
13 - 0
16 - 0
12 - 0
15 - 0
17 - 5
20 - 0
12 - 0
10 - 0
10 - 0
10 - 0
10 - 0
Max Avg Min
30.48 - 30.35
30.46 - 30.33
30.46 - 30.38
30.37 - 30.26
30.32 - 30.23
30.3 - 30.16
30.19 - 30.09
30.12 - 29.98
30.01 - 29.89
30 - 29.89
29.92 - 29.7
29.94 - 29.66
30.11 - 29.95
30.13 - 30.03
30.06 - 29.71
29.83 - 29.72
30.2 - 29.85
30.31 - 30.2
30.35 - 30.18
30.19 - 29.97
29.97 - 29.84
29.96 - 29.85
29.91 - 29.77
29.96 - 29.69
30 - 29.9
30.2 - 29.96
30.25 - 30.12
30.23 - 30.14
30.16 - 30
30.13 - 30.06
30.12 - 29.99
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 3.02 -
- 0.50 -
- 0.01 -
- 1.09 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.60 -
- 0.00 -
- 0.00 -
- 0.00 -
- 1.81 -
- 0.30 -
- 0.14 -
- 0.00 -
- 0.00 -
- 0.52 -
- 0.00 -
- 0.00 -
- 0.00 -
