May
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
69 60 50
63 57 50
75 65 55
64 55 46
65 56 46
72 61 50
72 64 55
74 63 52
71 63 54
75 64 53
71 62 52
74 63 52
67 60 52
64 61 57
69 64 58
62 58 53
60 56 52
67 61 54
75 68 60
64 61 57
78 67 55
58 56 54
67 61 55
81 74 66
84 75 65
78 71 64
83 74 65
84 76 67
82 75 67
86 78 70
89 79 69
Max Avg Min
42 39 35
50 45 39
59 54 50
57 48 38
39 31 22
46 36 26
47 42 36
48 42 37
49 39 34
47 40 35
50 47 44
51 47 43
51 49 47
55 53 50
65 60 55
61 58 53
57 55 54
61 58 54
64 61 57
61 58 55
63 57 54
57 54 51
63 59 52
70 64 59
61 57 54
68 64 59
69 65 63
68 65 63
69 67 64
70 68 66
68 64 58
Max Avg Min
74 - 32
83 - 60
86 - 57
93 - 66
76 - 20
60 - 27
72 - 28
71 - 29
72 - 28
77 - 29
83 - 44
83 - 38
83 - 56
87 - 67
100 - 84
100 - 93
100 - 87
100 - 87
100 - 68
100 - 73
100 - 54
100 - 86
100 - 86
100 - 51
76 - 40
90 - 67
93 - 58
90 - 54
90 - 63
93 - 51
90 - 36
Max Avg Min
13 - 0
10 - 0
14 - 4
14 - 0
18 - 0
14 - 4
17 - 0
13 - 0
18 - 0
17 - 0
16 - 0
14 - 0
10 - 0
10 - 0
10 - 0
13 - 0
17 - 8
21 - 0
10 - 0
6 - 0
13 - 0
10 - 0
10 - 0
13 - 0
10 - 0
10 - 0
9 - 0
13 - 0
10 - 0
10 - 0
10 - 0
Max Avg Min
30.31 - 30.23
30.31 - 30.13
30.14 - 29.94
30.03 - 29.91
30.01 - 29.89
29.99 - 29.84
29.87 - 29.78
29.96 - 29.85
30.01 - 29.88
30.05 - 29.94
30.09 - 30.03
30.1 - 29.99
30.03 - 29.85
29.89 - 29.76
29.74 - 29.56
29.87 - 29.6
29.98 - 29.9
30.03 - 29.93
30.05 - 29.95
29.99 - 29.91
30.05 - 29.91
30.2 - 30.04
30.15 - 29.8
29.81 - 29.54
29.95 - 29.83
29.96 - 29.86
30.01 - 29.9
30.09 - 29.97
30.14 - 30.04
30.13 - 30.01
30.2 - 30.12
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.50 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.89 -
- 0.17 -
- 0.67 -
- 2.18 -
- 0.00 -
- 0.24 -
- 0.07 -
- 0.00 -
- 0.10 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.29 -
- 0.00 -
