Sep
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
71 63 55
68 61 54
69 64 59
80 71 61
85 77 69
72 67 61
71 65 59
71 65 58
70 63 55
72 65 57
76 66 55
78 69 59
83 74 64
81 76 70
81 74 67
82 76 70
81 75 68
73 71 68
78 74 69
79 75 71
80 76 71
82 74 66
87 78 68
91 80 69
88 79 70
84 76 68
87 78 69
79 69 59
68 62 55
66 60 54
Max Avg Min
47 40 33
57 50 40
63 60 57
60 57 55
69 65 60
67 62 58
61 56 49
52 50 48
50 48 46
52 49 44
51 48 44
59 55 52
69 63 56
70 67 63
68 64 62
69 68 67
68 66 63
67 66 64
68 65 62
65 64 63
64 63 60
59 52 48
57 53 45
64 62 56
67 65 63
67 66 64
73 69 66
73 57 43
46 44 40
50 48 46
Max Avg Min
60 - 26
100 - 43
100 - 68
84 - 45
84 - 55
93 - 68
100 - 51
75 - 47
77 - 44
80 - 42
83 - 33
84 - 39
93 - 45
97 - 58
87 - 60
97 - 58
97 - 54
90 - 79
90 - 58
79 - 60
79 - 51
61 - 40
61 - 23
78 - 41
84 - 48
90 - 55
94 - 61
94 - 32
72 - 42
77 - 52
Max Avg Min
10 - 4
10 - 0
12 - 0
12 - 0
15 - 0
14 - 0
14 - 0
13 - 0
12 - 0
15 - 0
9 - 0
8 - 0
9 - 0
10 - 0
8 - 0
9 - 0
8 - 0
13 - 0
21 - 5
15 - 4
13 - 0
14 - 0
12 - 0
9 - 0
9 - 0
8 - 0
12 - 0
15 - 0
9 - 0
17 - 0
Max Avg Min
30.18 - 30.02
30.25 - 30.09
30.12 - 29.85
29.99 - 29.86
29.84 - 29.72
29.93 - 29.81
30.02 - 29.82
30.19 - 30.03
30.3 - 30.19
30.37 - 30.3
30.36 - 30.13
30.12 - 29.92
29.94 - 29.87
29.94 - 29.84
30.09 - 29.95
30.19 - 30.09
30.2 - 30.1
30.16 - 30.08
30.07 - 29.86
29.94 - 29.81
30.02 - 29.94
30.02 - 29.94
30.06 - 29.98
30.08 - 30.01
30.08 - 30.01
30.09 - 29.96
29.96 - 29.75
29.97 - 29.72
30.07 - 29.99
30.37 - 30
Max Avg Min
- 0.00 -
- 0.53 -
- 0.74 -
- 0.00 -
- 0.00 -
- 0.42 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.06 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.22 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
