Apr
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
51 42 32
67 54 41
64 62 59
60 51 42
61 52 42
63 53 42
62 52 42
45 41 37
43 40 37
56 48 39
57 51 44
66 55 43
68 59 50
65 60 55
72 62 51
64 58 52
71 63 55
80 70 59
64 56 48
57 52 46
65 59 52
69 59 48
52 47 41
52 46 39
62 50 38
64 55 46
62 56 49
71 61 50
78 64 50
67 58 48
Max Avg Min
31 18 9
34 24 8
56 50 35
56 34 14
34 24 16
42 36 33
46 41 39
39 32 24
38 35 32
50 42 37
45 31 24
38 28 23
45 37 31
52 41 27
34 21 14
42 25 17
54 51 43
47 39 25
36 29 19
56 50 38
54 44 25
47 36 28
32 24 18
20 18 16
34 23 20
28 27 25
34 30 28
37 35 31
42 38 32
41 38 36
Max Avg Min
82 - 22
41 - 22
84 - 39
87 - 24
60 - 25
76 - 36
89 - 43
86 - 45
92 - 70
96 - 83
66 - 30
59 - 19
55 - 30
75 - 24
41 - 12
61 - 17
83 - 53
56 - 20
61 - 21
100 - 66
100 - 25
67 - 31
62 - 32
44 - 26
52 - 20
46 - 25
50 - 29
61 - 24
68 - 20
71 - 34
Max Avg Min
15 - 0
20 - 0
16 - 0
24 - 0
18 - 0
12 - 0
17 - 0
22 - 5
18 - 5
14 - 0
17 - 4
13 - 0
15 - 0
13 - 0
21 - 0
16 - 4
15 - 0
15 - 0
15 - 5
16 - 0
16 - 0
20 - 0
21 - 0
17 - 5
14 - 0
13 - 0
16 - 0
17 - 4
17 - 0
15 - 4
Max Avg Min
30.21 - 29.82
30.26 - 29.91
29.88 - 29.61
30.15 - 29.46
30.27 - 30.08
30.32 - 30.13
30.32 - 30.12
30.38 - 30.23
30.37 - 30.22
30.21 - 29.76
30.22 - 29.83
30.33 - 30.23
30.36 - 30.16
30.19 - 30.07
30.36 - 30.11
30.48 - 30.26
30.24 - 29.9
30.05 - 29.85
30.27 - 30.08
30.14 - 29.59
29.77 - 29.55
29.8 - 29.54
29.84 - 29.68
29.93 - 29.83
29.93 - 29.69
29.71 - 29.65
29.73 - 29.63
29.8 - 29.7
29.76 - 29.62
29.92 - 29.73
Max Avg Min
- 0.00 -
- 0.00 -
- 0.04 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.15 -
- 0.00 -
- 0.00 -
- 0.17 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.08 -
- 0.00 -
- 0.00 -
- 1.37 -
- 0.20 -
- 0.05 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
