Jun
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
79 69 59
76 67 57
73 64 55
70 63 56
67 63 58
58 55 52
67 59 51
69 62 55
80 67 53
85 76 66
90 81 72
93 85 76
94 86 77
84 77 69
76 70 64
68 66 63
74 70 66
85 78 70
88 79 70
83 77 71
83 77 71
83 76 68
83 80 76
84 78 71
83 76 68
79 72 64
77 69 60
78 70 61
82 75 68
88 81 73
Max Avg Min
61 52 44
47 42 32
50 41 37
57 48 39
61 59 57
57 52 45
50 47 45
57 48 38
51 48 45
58 54 50
62 60 57
63 61 58
68 64 60
69 62 47
58 53 47
63 61 56
70 67 63
74 71 68
75 71 69
70 62 51
64 59 55
69 61 55
75 72 69
73 66 53
61 57 49
54 50 46
63 55 46
52 49 47
66 60 51
70 66 60
Max Avg Min
93 - 32
62 - 22
67 - 29
84 - 40
100 - 81
100 - 77
77 - 52
83 - 42
83 - 30
58 - 37
68 - 36
64 - 34
62 - 33
93 - 41
78 - 41
87 - 73
97 - 79
100 - 69
100 - 59
93 - 34
73 - 40
78 - 45
88 - 69
94 - 37
73 - 38
63 - 33
97 - 41
67 - 32
68 - 49
69 - 53
Max Avg Min
13 - 0
16 - 0
13 - 0
8 - 0
16 - 0
13 - 4
12 - 0
9 - 0
13 - 0
14 - 0
14 - 0
12 - 0
10 - 0
13 - 0
12 - 0
10 - 4
7 - 0
10 - 0
13 - 0
15 - 0
13 - 0
8 - 0
15 - 0
17 - 0
12 - 0
12 - 0
12 - 0
15 - 0
12 - 4
13 - 0
Max Avg Min
29.97 - 29.87
29.99 - 29.88
30.01 - 29.93
30.03 - 29.83
29.83 - 29.73
29.95 - 29.7
30.02 - 29.93
30.02 - 29.82
29.88 - 29.74
30.02 - 29.89
30.07 - 29.98
30.05 - 29.91
29.95 - 29.81
30.04 - 29.88
30.07 - 30.02
30.04 - 29.93
29.98 - 29.91
29.95 - 29.77
29.91 - 29.75
29.95 - 29.83
29.95 - 29.86
30.03 - 29.9
29.89 - 29.62
29.9 - 29.57
29.99 - 29.92
30.04 - 29.97
30.04 - 29.93
30.13 - 30.03
30.16 - 30.02
30.03 - 29.88
Max Avg Min
- 0.00 -
- 0.01 -
- 0.01 -
- 0.09 -
- 0.02 -
- 0.06 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.29 -
- 0.00 -
- 0.00 -
- 1.39 -
- 0.00 -
- 1.35 -
- 0.03 -
- 0.00 -
- 0.00 -
- 0.04 -
- 1.29 -
- 0.00 -
- 0.00 -
- 0.18 -
- 0.00 -
- 0.00 -
- 0.00 -
