Apr
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
48 40 32
62 48 36
61 42 37
53 46 39
63 52 41
64 55 46
82 64 46
82 63 48
63 54 46
54 50 46
77 65 53
66 58 48
75 53 42
66 55 46
57 50 45
45 38 30
45 38 30
55 42 30
69 54 41
78 66 53
80 71 63
80 67 54
73 60 45
62 52 44
80 54 48
77 62 48
64 58 50
77 55 46
77 63 51
87 72 57
Max Avg Min
30 24 21
33 27 23
34 32 28
34 31 27
53 38 26
63 54 42
62 48 36
45 42 39
51 43 39
48 45 42
66 58 50
56 41 38
63 38 34
43 35 25
45 38 26
31 25 19
30 24 15
29 25 21
43 31 25
59 53 45
65 61 53
67 55 48
63 50 36
37 29 24
42 36 30
44 41 35
45 33 25
38 34 30
38 32 26
52 41 27
Max Avg Min
79 - 36
67 - 30
83 - 58
79 - 40
97 - 29
100 - 82
100 - 19
74 - 29
90 - 62
90 - 76
94 - 57
71 - 50
94 - 42
80 - 22
87 - 38
93 - 47
92 - 31
79 - 28
53 - 26
89 - 50
94 - 45
94 - 54
82 - 53
68 - 26
69 - 38
66 - 31
67 - 25
71 - 34
53 - 16
48 - 25
Max Avg Min
21 - 4
15 - 0
23 - 5
15 - 4
14 - 0
15 - 0
28 - 0
16 - 6
18 - 5
13 - 7
23 - 6
33 - 8
12 - 0
13 - 0
17 - 0
25 - 8
28 - 4
12 - 0
18 - 6
22 - 10
26 - 7
18 - 5
33 - 15
22 - 6
14 - 5
21 - 7
20 - 0
14 - 0
15 - 6
16 - 5
Max Avg Min
29.99 - 29.77
30.04 - 29.9
30.31 - 30
30.41 - 30.3
30.28 - 29.85
29.97 - 29.8
29.83 - 29.55
29.89 - 29.74
29.86 - 29.75
29.96 - 29.84
29.83 - 29.44
29.99 - 29.38
30.14 - 29.71
30.06 - 29.93
29.97 - 29.83
30.12 - 29.99
30.38 - 30.09
30.36 - 30.14
30.13 - 29.9
29.9 - 29.76
30.08 - 29.73
30.21 - 29.93
29.94 - 29.63
30.26 - 29.96
30.29 - 30.21
30.21 - 29.98
30.29 - 30
30.45 - 30.28
30.44 - 30.24
30.24 - 29.97
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.40 -
- 0.25 -
- 0.00 -
- 0.00 -
- 0.27 -
- 0.00 -
- 0.53 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.70 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.35 -
- 0.45 -
- 0.19 -
- 0.05 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
