May
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
51 48 44
58 51 44
68 55 42
59 52 44
61 52 42
83 65 46
71 60 49
69 57 45
60 56 51
71 63 54
69 62 55
71 63 55
67 56 45
48 46 43
57 48 38
71 59 47
58 53 48
66 56 45
69 57 44
68 61 53
76 66 56
78 66 54
84 69 54
89 77 64
90 78 65
85 75 65
84 77 69
83 77 70
81 73 65
87 76 65
84 75 65
Max Avg Min
45 44 41
42 36 31
39 36 34
47 39 33
41 37 32
48 42 38
53 35 17
42 35 27
52 47 43
61 56 52
60 56 53
63 55 44
53 46 41
40 32 27
32 27 21
44 37 29
46 39 29
45 38 30
39 31 21
44 39 35
39 35 27
44 42 39
44 39 31
56 48 40
66 62 56
66 63 61
68 65 62
66 63 59
61 58 55
59 57 53
64 59 54
Max Avg Min
97 - 73
86 - 31
74 - 23
90 - 49
73 - 37
71 - 18
67 - 14
60 - 22
93 - 52
93 - 66
97 - 69
93 - 44
90 - 34
80 - 33
76 - 19
55 - 22
80 - 30
64 - 36
74 - 10
57 - 26
49 - 14
59 - 19
67 - 9
49 - 14
94 - 23
87 - 37
87 - 49
81 - 48
84 - 36
73 - 29
90 - 36
Max Avg Min
18 - 7
21 - 0
20 - 0
28 - 8
28 - 0
16 - 0
30 - 0
15 - 0
24 - 4
17 - 0
15 - 4
22 - 0
28 - 0
23 - 5
24 - 4
21 - 6
17 - 6
16 - 0
14 - 0
15 - 0
20 - 0
15 - 0
16 - 0
21 - 6
35 - 5
16 - 0
30 - 7
23 - 4
23 - 6
17 - 0
39 - 4
Max Avg Min
30.02 - 29.91
30.06 - 30.01
30.01 - 29.66
29.89 - 29.6
30.03 - 29.87
30 - 29.72
29.9 - 29.64
29.96 - 29.89
29.99 - 29.91
29.97 - 29.86
30.05 - 29.96
29.97 - 29.89
30.03 - 29.79
30.07 - 29.86
30.16 - 30.07
30.16 - 30.07
30.26 - 30.15
30.26 - 30.2
30.24 - 30.16
30.19 - 30.08
30.12 - 30.06
30.08 - 29.99
30.05 - 29.89
29.99 - 29.89
29.99 - 29.84
29.93 - 29.78
29.91 - 29.8
29.94 - 29.83
29.99 - 29.93
30.01 - 29.92
30.02 - 29.91
Max Avg Min
- 0.38 -
- 0.00 -
- 0.00 -
- 0.40 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.36 -
- 0.57 -
- 0.02 -
- 1.03 -
- 0.66 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 1.02 -
- 0.00 -
- 0.14 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.97 -
