Jul
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
68 63 58
71 64 56
77 69 61
84 73 62
85 75 65
88 80 71
74 67 59
68 64 59
74 68 61
82 73 63
81 73 65
83 76 69
88 79 70
84 74 64
76 69 62
79 71 63
93 84 74
93 85 76
88 80 72
89 79 68
82 76 70
84 76 67
86 77 67
87 78 69
92 83 73
82 77 71
90 81 71
94 84 74
90 82 74
90 80 69
90 80 70
Max Avg Min
55 53 51
57 54 51
58 55 51
59 57 55
62 60 58
70 68 63
69 54 44
60 54 46
61 57 54
61 56 51
66 60 54
67 66 65
77 68 64
67 63 50
58 52 44
70 62 55
76 71 69
78 71 66
73 67 58
69 63 59
65 54 49
59 54 50
60 57 55
63 60 58
71 68 63
68 64 60
70 64 61
73 68 62
74 64 48
60 55 51
64 54 46
Max Avg Min
81 - 53
90 - 51
84 - 36
81 - 32
78 - 32
88 - 51
87 - 36
90 - 53
90 - 47
87 - 30
84 - 45
90 - 49
87 - 52
81 - 49
73 - 29
87 - 46
87 - 44
79 - 57
84 - 33
76 - 35
69 - 26
68 - 26
71 - 27
68 - 31
76 - 50
71 - 52
84 - 29
76 - 34
82 - 15
65 - 18
64 - 15
Max Avg Min
16 - 5
17 - 6
13 - 0
12 - 0
14 - 0
23 - 4
26 - 5
13 - 5
15 - 0
14 - 0
13 - 0
13 - 0
30 - 5
24 - 5
17 - 6
18 - 0
18 - 0
29 - 4
22 - 0
16 - 0
15 - 0
13 - 0
14 - 0
21 - 0
20 - 5
12 - 0
17 - 0
16 - 4
22 - 5
17 - 7
28 - 5
Max Avg Min
29.99 - 29.9
30 - 29.95
29.97 - 29.9
30.03 - 29.93
30.07 - 29.97
29.99 - 29.8
30.09 - 29.81
30.11 - 29.91
30.05 - 29.84
30.11 - 30.04
30.14 - 30
30.02 - 29.86
29.85 - 29.52
29.89 - 29.52
30.02 - 29.89
30.03 - 29.77
29.81 - 29.71
29.89 - 29.75
29.88 - 29.81
29.86 - 29.71
29.92 - 29.75
29.97 - 29.92
29.99 - 29.95
30.01 - 29.89
29.92 - 29.86
29.94 - 29.9
29.99 - 29.92
29.97 - 29.82
29.99 - 29.87
30.04 - 29.96
30 - 29.9
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.56 -
- 0.25 -
- 0.00 -
- 0.04 -
- 0.00 -
- 0.03 -
- 0.06 -
- 0.66 -
- 0.00 -
- 0.00 -
- 0.52 -
- 0.03 -
- 0.03 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.07 -
- 0.00 -
- 0.00 -
