Feb
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
Max Avg Min
30 21 12
34 29 24
34 22 10
26 16 7
28 26 24
30 28 27
30 26 21
27 20 15
33 30 25
28 22 16
35 24 14
27 22 18
28 20 12
35 29 23
24 22 19
27 21 15
35 28 21
43 31 19
45 39 33
45 39 33
39 36 30
45 36 26
46 42 39
37 34 32
37 32 26
41 36 30
44 37 30
55 44 32
59 50 41
Max Avg Min
14 8 2
32 23 11
32 21 1
19 7 -5
25 19 14
27 24 20
25 21 14
20 16 10
23 21 18
21 16 9
24 17 9
19 15 11
16 12 6
25 18 13
15 12 10
12 7 3
20 16 12
33 25 16
35 32 29
43 36 29
30 27 24
34 29 24
35 33 30
33 29 24
27 23 20
28 25 23
27 26 23
32 28 24
40 32 24
Max Avg Min
65 - 47
93 - 57
96 - 65
78 - 44
93 - 60
93 - 69
88 - 65
84 - 75
80 - 64
86 - 51
81 - 64
81 - 66
81 - 53
79 - 50
75 - 60
81 - 41
78 - 46
89 - 60
89 - 62
93 - 68
93 - 62
92 - 53
79 - 60
92 - 70
79 - 55
82 - 49
85 - 45
79 - 37
55 - 42
Max Avg Min
13 - 4
10 - 4
18 - 6
12 - 0
23 - 9
13 - 0
16 - 0
21 - 0
31 - 10
24 - 4
15 - 6
17 - 7
20 - 12
18 - 5
17 - 0
10 - 4
14 - 0
15 - 4
12 - 0
22 - 10
18 - 4
17 - 0
13 - 5
20 - 9
16 - 0
15 - 6
13 - 0
13 - 5
17 - 5
Max Avg Min
30.38 - 30.28
30.27 - 29.8
30.4 - 29.77
30.6 - 30.42
30.53 - 29.9
29.93 - 29.79
30.44 - 29.94
30.5 - 30.08
30.14 - 29.98
30.19 - 30.03
30.2 - 30.09
30.34 - 30.18
30.3 - 30.04
30.22 - 30.03
30.51 - 30.23
30.6 - 30.45
30.5 - 30.42
30.49 - 30.02
29.99 - 29.6
29.61 - 29.24
30.16 - 29.61
30.25 - 30.15
30.13 - 30
30.37 - 30.13
30.44 - 30.36
30.39 - 30.35
30.46 - 30.37
30.44 - 30.24
30.23 - 29.96
Max Avg Min
- 0.01 -
- 0.06 -
- 0.11 -
- 0.03 -
- 0.00 -
- 0.03 -
- 0.00 -
- 0.00 -
- 0.04 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.19 -
- 0.06 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
