Feb
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
Max Avg Min
16 9 1
25 17 9
23 17 11
29 23 17
31 22 13
37 28 19
36 34 32
33 29 25
35 31 27
50 42 34
46 38 30
30 28 25
46 35 24
40 36 32
34 28 21
22 18 13
31 21 10
53 41 29
32 22 12
26 18 9
32 27 21
35 30 24
28 26 23
39 28 17
42 33 23
36 35 33
35 34 33
36 32 28
Max Avg Min
11 -1 -7
19 12 -1
17 9 -1
23 19 11
27 20 8
27 21 14
32 30 26
30 23 21
27 22 19
46 37 24
32 23 19
20 19 17
30 26 19
30 26 18
23 13 6
7 2 -1
12 2 -4
43 31 12
24 8 2
10 5 -1
23 18 9
30 24 21
22 18 15
21 17 13
27 23 18
31 29 24
31 31 30
30 27 21
Max Avg Min
81 - 41
88 - 54
85 - 47
93 - 65
86 - 58
81 - 47
92 - 67
89 - 66
75 - 55
93 - 53
70 - 49
78 - 54
85 - 41
76 - 41
75 - 22
65 - 30
67 - 15
87 - 35
82 - 48
64 - 36
84 - 43
93 - 66
80 - 54
85 - 33
81 - 42
92 - 56
92 - 84
89 - 62
Max Avg Min
20 - 6
20 - 6
21 - 5
18 - 4
18 - 0
15 - 0
18 - 5
23 - 0
17 - 0
26 - 6
38 - 9
21 - 0
17 - 5
24 - 5
18 - 5
20 - 5
14 - 0
30 - 10
29 - 10
15 - 4
26 - 4
22 - 5
18 - 7
12 - 0
17 - 0
28 - 10
16 - 6
23 - 10
Max Avg Min
30.43 - 30.2
30.21 - 30
30.11 - 29.96
30.06 - 29.84
30.11 - 29.8
30.27 - 30.14
30.14 - 29.86
30.43 - 29.93
30.43 - 30.13
30.12 - 29.52
30.06 - 29.55
30.13 - 29.97
29.95 - 29.75
30 - 29.65
30.21 - 30.01
30.25 - 30.17
30.27 - 30.06
30.03 - 29.42
30.23 - 29.61
30.41 - 30.26
30.41 - 30.01
30.01 - 29.8
30.01 - 29.92
30.18 - 30.02
30.21 - 30
29.97 - 29.51
29.71 - 29.5
30.09 - 29.7
Max Avg Min
- 0.00 -
- 0.05 -
- 0.00 -
- 0.06 -
- 0.00 -
- 0.00 -
- 0.57 -
- 0.00 -
- 0.00 -
- 0.22 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.24 -
- 0.00 -
- 0.00 -
- 0.05 -
- 0.06 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.39 -
- 0.05 -
- 0.01 -
