Jun
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
80 66 52
61 56 50
61 55 48
68 57 46
80 64 48
66 60 55
73 64 55
82 68 55
66 62 57
66 60 55
60 56 53
72 60 50
66 60 55
75 64 55
81 70 59
71 68 64
73 68 64
81 71 62
88 76 66
88 78 69
86 78 73
89 80 71
91 83 75
93 83 73
93 85 77
86 80 72
90 79 68
82 76 70
77 72 66
68 64 61
Max Avg Min
68 54 40
52 47 43
48 41 31
42 38 30
49 43 40
50 48 46
61 54 50
68 61 51
59 54 48
52 50 47
56 53 46
54 48 45
55 52 48
54 50 46
52 49 46
65 58 46
65 62 58
70 63 57
74 68 63
70 65 60
67 64 61
70 67 61
71 68 65
72 68 63
71 68 65
68 61 55
72 59 54
72 54 46
54 53 52
55 53 52
Max Avg Min
90 - 41
94 - 64
80 - 36
71 - 26
74 - 28
77 - 54
84 - 59
100 - 50
94 - 68
89 - 54
94 - 67
89 - 41
90 - 63
83 - 39
69 - 31
100 - 42
97 - 68
94 - 60
100 - 65
94 - 40
76 - 52
88 - 53
76 - 47
84 - 38
76 - 44
76 - 38
93 - 35
93 - 29
61 - 42
78 - 59
Max Avg Min
20 - 0
15 - 4
17 - 5
12 - 4
20 - 0
13 - 0
14 - 5
21 - 0
12 - 0
14 - 6
14 - 5
12 - 4
13 - 0
12 - 0
14 - 0
17 - 5
14 - 0
16 - 0
40 - 0
15 - 0
12 - 0
13 - 4
10 - 0
46 - 0
13 - 0
12 - 0
24 - 0
23 - 6
23 - 8
12 - 4
Max Avg Min
30.05 - 29.81
30.13 - 30.01
30.18 - 30.08
30.12 - 29.99
29.97 - 29.83
29.99 - 29.86
29.91 - 29.83
29.84 - 29.69
29.99 - 29.83
29.96 - 29.84
29.91 - 29.75
29.98 - 29.92
30.02 - 29.96
30.03 - 29.98
30.04 - 29.96
29.96 - 29.81
29.9 - 29.79
29.9 - 29.68
29.8 - 29.56
29.78 - 29.63
29.84 - 29.78
29.82 - 29.75
29.88 - 29.82
29.97 - 29.81
29.83 - 29.71
29.86 - 29.74
29.88 - 29.71
29.78 - 29.66
29.64 - 29.55
29.68 - 29.59
Max Avg Min
- 0.83 -
- 0.06 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.30 -
- 0.00 -
- 0.04 -
- 0.98 -
- 0.00 -
- 0.31 -
- 0.00 -
- 0.00 -
- 1.07 -
- 0.00 -
- 0.11 -
- 0.87 -
- 0.00 -
- 0.00 -
- 0.06 -
- 0.00 -
- 0.78 -
- 0.00 -
- 0.00 -
- 0.05 -
- 0.00 -
- 0.00 -
- 0.00 -
