May
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
62 56 48
64 54 45
70 58 46
70 60 50
70 62 55
75 64 55
77 67 57
73 65 57
64 54 45
66 54 43
61 50 41
72 58 45
71 62 53
69 62 55
63 58 55
62 56 50
59 50 42
66 56 45
80 68 55
84 72 61
84 73 61
70 64 57
79 67 55
70 62 55
64 60 57
75 64 55
75 65 57
64 58 55
77 65 55
79 66 54
72 60 48
Max Avg Min
58 43 37
39 33 28
39 35 31
41 36 30
48 40 35
58 53 47
58 53 42
60 55 51
59 46 39
45 39 35
39 34 26
34 32 28
67 59 34
66 48 39
58 52 48
59 47 26
32 27 23
35 30 25
47 42 35
47 44 36
52 48 46
53 48 43
55 51 44
54 48 33
52 45 36
61 55 42
65 61 55
55 51 49
55 49 42
49 46 42
47 43 38
Max Avg Min
86 - 57
76 - 27
71 - 25
66 - 28
64 - 32
93 - 41
93 - 31
94 - 46
87 - 63
82 - 36
82 - 33
63 - 24
100 - 35
94 - 42
100 - 62
100 - 29
62 - 25
60 - 22
49 - 31
54 - 19
65 - 28
81 - 42
75 - 40
81 - 40
81 - 43
100 - 46
97 - 71
88 - 67
90 - 40
80 - 27
80 - 34
Max Avg Min
16 - 5
20 - 4
13 - 0
16 - 0
13 - 0
15 - 0
17 - 5
14 - 0
25 - 0
21 - 0
13 - 0
20 - 0
26 - 7
24 - 0
16 - 0
23 - 4
13 - 0
18 - 4
18 - 7
21 - 7
17 - 6
18 - 6
13 - 0
16 - 5
17 - 5
10 - 0
15 - 0
14 - 0
15 - 0
14 - 0
13 - 0
Max Avg Min
30.02 - 29.85
30.03 - 29.89
29.96 - 29.89
30.06 - 29.93
30.03 - 29.88
29.87 - 29.7
29.77 - 29.7
29.75 - 29.62
30.12 - 29.55
30.19 - 30.07
30.24 - 30.17
30.26 - 29.98
29.97 - 29.56
30.14 - 29.58
30.18 - 29.79
30.26 - 29.82
30.39 - 30.28
30.38 - 30.22
30.27 - 30.16
30.22 - 30.04
30.13 - 30.04
30.21 - 30.13
30.12 - 30.01
30.08 - 30.01
30.06 - 29.92
29.91 - 29.7
29.7 - 29.64
29.83 - 29.68
29.91 - 29.82
29.91 - 29.68
30 - 29.84
Max Avg Min
- 0.04 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.86 -
- 0.03 -
- 0.01 -
- 0.00 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.95 -
- 0.08 -
- 0.70 -
- 0.04 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.08 -
- 1.38 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
