Sep
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
78 76 73
81 78 75
87 80 73
89 79 68
86 76 66
86 78 70
78 70 61
73 65 56
72 64 56
77 66 54
84 72 59
87 75 63
72 64 56
75 65 54
79 67 55
78 67 56
79 69 59
64 57 50
74 61 47
72 64 56
61 57 52
60 54 47
62 53 43
71 57 42
77 66 54
69 63 57
68 59 49
67 60 52
79 64 49
67 60 52
Max Avg Min
72 67 57
72 70 69
70 69 68
72 69 57
64 63 60
67 61 52
66 59 53
55 48 44
57 52 44
50 47 44
55 51 46
57 54 51
59 55 51
52 45 39
48 44 37
50 45 41
61 56 49
52 38 30
43 38 34
49 39 30
51 45 34
51 40 33
39 35 28
37 33 29
61 50 38
61 53 42
49 45 40
54 49 45
52 45 39
51 46 39
Max Avg Min
89 - 50
89 - 67
85 - 48
94 - 49
90 - 41
81 - 32
84 - 48
82 - 26
90 - 34
77 - 22
67 - 24
70 - 24
94 - 56
86 - 19
72 - 20
72 - 23
88 - 34
82 - 19
74 - 17
72 - 15
89 - 36
90 - 32
76 - 21
71 - 11
87 - 38
94 - 42
77 - 41
77 - 37
86 - 14
86 - 27
Max Avg Min
18 - 0
18 - 9
13 - 0
39 - 0
22 - 0
13 - 0
29 - 0
20 - 5
18 - 0
13 - 0
23 - 4
18 - 5
20 - 0
15 - 0
12 - 0
15 - 0
28 - 5
24 - 0
26 - 0
21 - 4
16 - 0
26 - 5
15 - 0
23 - 4
15 - 0
17 - 0
17 - 0
18 - 0
17 - 0
18 - 4
Max Avg Min
30.07 - 29.93
29.95 - 29.85
29.93 - 29.84
29.94 - 29.8
29.95 - 29.74
29.9 - 29.8
29.92 - 29.74
29.9 - 29.81
30.14 - 29.83
30.22 - 30.09
30.16 - 30.04
30.15 - 30.06
30.32 - 30.13
30.35 - 30.26
30.31 - 30.13
30.12 - 29.96
29.96 - 29.72
30.04 - 29.77
30.09 - 29.84
29.93 - 29.83
29.94 - 29.79
30.18 - 29.81
30.27 - 30.18
30.23 - 29.92
29.92 - 29.81
30.17 - 29.85
30.21 - 30.14
30.17 - 30.11
30.12 - 29.95
29.99 - 29.93
Max Avg Min
- 0.25 -
- 0.00 -
- 0.00 -
- 0.33 -
- 0.18 -
- 0.00 -
- 0.20 -
- 0.23 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.13 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.17 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.13 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
