Feb
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
Max Avg Min
46 40 34
44 39 33
40 37 34
39 34 29
43 35 27
32 31 29
36 33 29
36 31 25
35 28 20
35 25 15
20 15 10
36 26 15
37 28 19
36 33 29
42 37 32
47 41 34
49 38 27
37 33 29
37 32 26
43 34 25
41 37 33
42 37 32
39 34 28
35 30 25
29 24 19
52 37 22
40 34 27
47 36 25
60 48 35
Max Avg Min
35 33 32
35 33 30
34 32 30
33 31 27
33 28 24
29 27 25
30 26 22
22 18 11
22 18 14
31 22 1
2 0 -2
12 6 -1
27 15 6
29 27 25
37 33 28
38 31 20
32 26 22
27 22 14
23 20 16
25 22 19
40 33 24
35 31 27
38 34 29
34 28 16
18 14 11
29 22 16
24 20 19
40 25 20
54 39 29
Max Avg Min
89 - 63
89 - 74
89 - 75
93 - 75
93 - 57
96 - 80
93 - 66
75 - 36
85 - 50
93 - 53
64 - 40
56 - 35
93 - 37
93 - 70
100 - 70
100 - 38
85 - 44
82 - 39
75 - 46
81 - 41
100 - 55
92 - 70
100 - 79
100 - 66
80 - 49
78 - 39
72 - 52
92 - 37
100 - 32
Max Avg Min
12 - 0
10 - 0
17 - 0
17 - 0
15 - 0
18 - 6
24 - 0
15 - 6
17 - 6
29 - 6
29 - 8
18 - 7
20 - 4
15 - 5
17 - 5
21 - 0
22 - 0
20 - 4
15 - 0
20 - 0
26 - 6
13 - 0
22 - 0
26 - 10
21 - 0
29 - 5
24 - 0
16 - 0
37 - 9
Max Avg Min
30.19 - 29.94
30.45 - 30.16
30.5 - 30.36
30.37 - 30.18
30.32 - 30.18
30.24 - 30.14
30.41 - 30.22
30.42 - 30.3
30.34 - 30.12
30.21 - 29.88
30.43 - 30.25
30.4 - 30.26
30.25 - 29.87
30.05 - 29.82
30.12 - 29.98
30.14 - 29.95
30.19 - 30.01
30.26 - 30.04
30.25 - 30.17
30.34 - 29.93
29.88 - 29.64
29.72 - 29.42
29.59 - 29.47
29.98 - 29.36
30.37 - 29.98
30.35 - 30.01
30.51 - 30.12
30.51 - 29.83
29.75 - 29.42
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.03 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.13 -
- 0.08 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.07 -
- 0.00 -
- 0.11 -
- 0.24 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.08 -
- 0.19 -
