Apr
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
82 70 57
81 70 61
60 56 50
73 60 46
71 60 51
78 64 50
51 46 41
39 38 36
55 44 33
75 58 43
62 54 48
71 58 46
64 58 51
82 66 50
82 72 62
69 58 45
57 48 42
51 44 37
55 46 37
60 50 41
64 52 42
60 49 39
64 54 44
63 57 53
59 52 48
61 54 46
51 46 41
63 49 36
79 64 51
81 72 63
Max Avg Min
54 49 44
51 44 38
49 42 30
54 45 33
52 46 28
58 52 44
49 43 39
37 32 26
32 26 23
42 35 29
43 35 25
39 32 28
43 36 25
48 43 39
48 44 39
55 41 28
30 20 13
33 30 25
38 34 32
38 35 33
40 35 29
40 36 32
50 40 28
58 53 50
55 50 39
38 33 23
33 26 17
35 28 23
50 41 28
64 58 50
Max Avg Min
64 - 34
61 - 25
89 - 33
100 - 33
100 - 26
86 - 46
96 - 77
93 - 62
72 - 34
58 - 24
66 - 31
51 - 27
58 - 33
66 - 25
53 - 21
78 - 29
62 - 21
73 - 46
82 - 45
76 - 39
76 - 35
86 - 39
80 - 27
94 - 82
100 - 71
66 - 33
65 - 27
73 - 22
54 - 32
94 - 43
Max Avg Min
25 - 8
28 - 9
23 - 6
25 - 4
13 - 0
20 - 0
18 - 5
17 - 4
15 - 4
22 - 5
18 - 4
20 - 5
22 - 6
13 - 6
26 - 0
20 - 8
20 - 5
16 - 4
12 - 0
10 - 0
15 - 0
10 - 4
14 - 5
23 - 4
21 - 5
20 - 12
20 - 0
10 - 0
32 - 7
25 - 9
Max Avg Min
29.78 - 29.67
29.77 - 29.66
30.04 - 29.67
30.05 - 29.82
30.02 - 29.74
29.74 - 29.46
29.7 - 29.56
29.93 - 29.64
30.16 - 29.94
30.21 - 30.09
30.35 - 30.21
30.4 - 30.19
30.34 - 30.22
30.4 - 30.21
30.23 - 30.01
30.14 - 29.98
30.19 - 30.11
30.27 - 30.19
30.27 - 30.14
30.13 - 29.9
29.91 - 29.86
29.91 - 29.84
29.93 - 29.82
29.8 - 29.29
29.47 - 29.21
29.66 - 29.47
29.96 - 29.64
30 - 29.88
29.88 - 29.47
29.56 - 29.46
Max Avg Min
- 0.00 -
- 0.00 -
- 0.24 -
- 0.87 -
- 0.16 -
- 0.02 -
- 0.59 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.03 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.04 -
- 0.02 -
- 0.17 -
- 0.31 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.82 -
