Feb
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
Max Avg Min
30 24 18
32 28 24
30 26 23
33 29 25
35 32 30
28 27 26
30 26 21
28 24 21
28 26 23
27 23 18
30 20 10
32 24 15
30 22 14
30 20 10
28 22 15
32 29 26
33 30 28
39 34 27
44 32 21
39 34 30
37 34 32
33 32 30
32 28 23
30 26 21
30 26 21
33 26 18
34 31 28
37 35 33
Max Avg Min
21 14 8
27 25 19
22 20 18
25 22 20
30 27 23
21 18 15
16 15 13
17 15 14
26 22 18
25 18 12
17 11 7
15 11 8
13 10 6
14 10 5
22 16 10
21 18 16
23 20 18
25 21 15
17 14 11
32 29 23
32 31 29
31 29 26
27 23 16
27 20 16
23 15 11
21 13 8
25 25 23
30 28 27
Max Avg Min
72 - 54
93 - 69
84 - 64
81 - 66
93 - 64
74 - 61
75 - 53
75 - 56
93 - 74
93 - 63
84 - 51
81 - 37
74 - 36
81 - 45
86 - 53
81 - 52
72 - 59
72 - 38
72 - 27
87 - 69
96 - 79
96 - 82
89 - 63
93 - 66
84 - 49
69 - 50
86 - 67
87 - 65
Max Avg Min
8 - 0
13 - 0
12 - 0
13 - 0
29 - 7
26 - 9
13 - 4
16 - 0
20 - 0
23 - 6
9 - 0
7 - 0
15 - 4
12 - 0
13 - 0
16 - 6
13 - 6
15 - 5
8 - 0
9 - 0
13 - 5
17 - 7
13 - 0
18 - 0
16 - 7
17 - 8
15 - 5
13 - 0
Max Avg Min
30.37 - 30.17
30.17 - 29.97
30.44 - 30.12
30.44 - 30.24
30.22 - 29.91
30.22 - 29.93
30.25 - 30.18
30.27 - 30.12
30.11 - 29.7
30.16 - 29.76
30.19 - 30.1
30.12 - 30.01
30 - 29.96
29.98 - 29.85
29.88 - 29.77
29.94 - 29.8
30.03 - 29.93
30.14 - 30.03
30.22 - 30.13
30.22 - 30.09
30.12 - 29.85
29.88 - 29.73
29.95 - 29.83
30.04 - 29.88
30.17 - 30.06
30.13 - 29.91
29.94 - 29.85
30.15 - 29.9
Max Avg Min
- 0.00 -
- 0.05 -
- 0.00 -
- 0.00 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.21 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.31 -
- 0.14 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
