Oct
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
73 61 50
55 50 46
57 50 44
59 50 41
66 52 39
78 62 46
75 62 50
79 64 50
87 72 57
84 70 59
81 70 60
75 65 55
63 56 50
66 54 45
62 54 48
71 57 44
64 56 48
60 52 46
61 50 41
70 58 46
55 49 42
64 50 37
66 60 55
73 64 57
72 64 57
71 63 55
64 54 44
46 42 39
48 40 33
63 52 42
52 45 39
Max Avg Min
50 43 39
52 43 36
42 38 33
41 38 36
41 37 32
50 43 37
49 41 30
41 37 29
54 49 41
53 50 47
57 53 49
59 55 52
56 49 40
36 31 25
45 40 34
42 39 33
42 38 34
43 41 37
41 35 30
45 35 29
38 30 23
35 28 19
54 44 31
61 53 41
59 57 55
63 49 37
36 30 23
32 30 27
27 26 24
41 32 24
36 32 27
Max Avg Min
83 - 30
94 - 51
90 - 45
86 - 45
89 - 28
74 - 31
74 - 19
64 - 16
64 - 30
72 - 28
83 - 34
90 - 44
88 - 56
65 - 22
77 - 41
89 - 26
68 - 34
80 - 51
89 - 35
64 - 22
71 - 29
73 - 18
88 - 37
94 - 42
97 - 57
88 - 45
58 - 20
70 - 53
75 - 39
69 - 34
73 - 44
Max Avg Min
12 - 0
28 - 10
21 - 5
10 - 0
8 - 0
15 - 0
8 - 0
16 - 0
9 - 0
12 - 0
10 - 0
10 - 0
16 - 0
16 - 0
21 - 0
15 - 0
10 - 0
13 - 0
15 - 0
20 - 5
20 - 0
10 - 0
20 - 0
24 - 0
20 - 4
33 - 13
34 - 12
23 - 10
10 - 0
21 - 7
15 - 6
Max Avg Min
30.13 - 29.94
30.28 - 29.99
30.4 - 30.27
30.44 - 30.35
30.41 - 30.26
30.25 - 29.94
30.12 - 29.98
30.11 - 29.98
30.03 - 29.92
29.96 - 29.81
29.86 - 29.77
29.96 - 29.86
30.13 - 29.94
30.12 - 29.74
30.14 - 29.77
30.16 - 29.95
30.14 - 30.02
30.09 - 29.97
30.05 - 29.91
29.91 - 29.65
30.08 - 29.78
30.19 - 30.01
30.06 - 29.87
29.88 - 29.6
29.6 - 29.34
29.46 - 28.99
29.84 - 29.46
30.32 - 29.85
30.39 - 30.09
30.07 - 29.75
30.34 - 29.99
Max Avg Min
- 0.00 -
- 0.27 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.26 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.21 -
- 1.01 -
- 0.01 -
- 0.40 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
