Jan
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
48 39 30
61 51 41
52 42 32
34 32 30
30 18 5
10 4 -2
24 16 7
30 27 24
27 23 19
27 23 19
39 33 27
39 36 32
34 31 28
36 28 21
25 20 15
28 26 25
34 31 28
30 19 7
18 12 5
21 16 12
37 26 14
19 12 5
25 16 8
21 18 15
21 18 15
24 22 19
25 18 10
12 8 3
6 4 1
3 -2 -6
14 4 -5
Max Avg Min
45 31 17
56 48 39
46 30 21
28 27 23
27 16 -5
0 -5 -11
15 4 -2
24 18 14
18 16 12
18 14 9
32 25 17
33 28 25
28 20 17
30 21 10
14 7 2
18 17 15
32 27 18
24 4 -4
4 0 -4
8 4 1
26 15 0
2 -7 -12
21 12 -6
18 12 5
16 8 0
21 17 13
23 15 3
5 0 -7
0 -4 -10
-9 -12 -15
4 -5 -12
Max Avg Min
86 - 57
100 - 75
88 - 47
93 - 66
88 - 63
69 - 56
72 - 52
79 - 59
86 - 63
86 - 65
79 - 63
87 - 70
79 - 52
82 - 63
68 - 40
75 - 63
96 - 64
79 - 49
70 - 54
74 - 44
77 - 36
64 - 42
88 - 53
86 - 57
86 - 49
88 - 74
93 - 65
80 - 56
78 - 57
66 - 55
72 - 49
Max Avg Min
14 - 0
21 - 0
15 - 5
23 - 13
18 - 9
22 - 12
15 - 6
16 - 0
17 - 4
15 - 6
22 - 10
17 - 9
18 - 4
25 - 7
17 - 0
14 - 9
13 - 5
18 - 9
14 - 5
10 - 0
24 - 4
21 - 8
18 - 5
16 - 6
25 - 8
21 - 0
20 - 4
17 - 8
15 - 5
17 - 7
10 - 0
Max Avg Min
30.35 - 29.91
29.96 - 29.63
30.13 - 29.73
30.12 - 29.92
30.44 - 30.03
30.53 - 30.42
30.5 - 30.32
30.32 - 30.23
30.54 - 30.32
30.55 - 30.26
30.24 - 29.83
30.2 - 29.94
30.35 - 30.14
30.2 - 29.65
30.31 - 30.14
30.25 - 30.11
30.12 - 29.78
30.19 - 29.79
30.35 - 30.19
30.43 - 30.32
30.3 - 29.86
30.31 - 29.98
30.28 - 29.74
30.29 - 29.84
30.27 - 29.91
29.95 - 29.76
30.1 - 29.64
30.23 - 30.09
30.24 - 30.09
30.18 - 30.12
30.32 - 30.19
Max Avg Min
- 0.00 -
- 0.01 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.10 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
