Jun
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
64 57 49
74 62 49
80 68 56
74 67 59
69 63 57
74 65 56
78 66 54
87 73 59
89 78 66
92 82 71
90 81 72
77 70 62
71 64 57
86 73 60
93 80 67
94 82 69
85 77 68
92 82 72
94 85 75
93 85 76
83 77 70
83 73 63
86 75 63
92 82 71
74 69 64
81 72 63
90 77 64
101 89 77
88 79 70
89 80 70
Max Avg Min
50 44 41
53 47 40
54 49 43
52 47 42
53 49 45
52 47 40
47 44 40
50 48 44
52 50 46
60 54 51
66 63 59
55 46 42
51 45 36
55 49 43
50 47 41
67 60 49
67 61 50
69 65 58
68 65 62
66 62 56
66 60 53
55 51 48
61 55 47
62 57 55
60 48 42
55 50 46
56 52 47
79 68 53
76 62 52
71 68 66
Max Avg Min
93 - 34
83 - 23
90 - 20
63 - 26
83 - 39
81 - 26
77 - 19
60 - 18
57 - 17
57 - 16
71 - 35
63 - 25
72 - 21
78 - 20
44 - 13
93 - 25
96 - 23
74 - 28
67 - 31
60 - 30
76 - 34
73 - 22
84 - 24
71 - 21
71 - 24
70 - 21
65 - 17
79 - 31
82 - 23
91 - 44
Max Avg Min
22 - 0
23 - 6
20 - 6
16 - 4
20 - 5
15 - 0
15 - 0
15 - 0
18 - 6
24 - 4
20 - 6
17 - 5
16 - 0
16 - 4
17 - 4
26 - 5
15 - 4
33 - 6
23 - 12
24 - 8
21 - 4
14 - 0
15 - 0
20 - 0
23 - 6
15 - 0
23 - 0
26 - 0
28 - 0
14 - 0
Max Avg Min
29.86 - 29.78
29.79 - 29.72
29.84 - 29.78
29.92 - 29.8
30.03 - 29.91
30.09 - 30.02
30.13 - 30.04
30.08 - 29.89
29.94 - 29.82
29.95 - 29.84
29.88 - 29.76
30.13 - 29.83
30.21 - 30.1
30.14 - 30.01
30.09 - 29.99
30.03 - 29.83
29.92 - 29.78
29.8 - 29.63
29.96 - 29.81
29.99 - 29.84
29.94 - 29.84
29.99 - 29.92
30.03 - 29.95
30.01 - 29.88
30.1 - 29.96
30.08 - 29.92
29.96 - 29.75
29.81 - 29.72
30 - 29.73
29.91 - 29.77
Max Avg Min
- 0.03 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.16 -
- 0.15 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.03 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.16 -
- 0.28 -
- 0.00 -
