Nov
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
66 62 57
66 58 48
66 54 43
62 53 41
55 46 36
62 50 39
71 58 46
57 46 36
52 42 33
62 50 39
50 44 39
55 45 35
64 55 46
63 57 51
68 61 54
62 55 48
64 54 43
64 57 50
57 47 37
43 36 30
55 46 36
57 48 39
60 54 48
64 59 50
50 47 43
51 45 39
53 45 37
44 40 35
46 44 41
48 45 42
Max Avg Min
60 52 42
61 41 27
44 37 31
43 39 32
38 33 29
39 34 30
58 47 37
53 42 33
36 34 31
43 38 34
38 37 35
40 36 33
49 37 33
57 53 47
61 56 51
57 51 45
58 50 43
57 54 50
57 39 23
28 25 19
40 33 27
37 34 32
52 43 34
62 55 47
50 43 39
49 44 39
54 42 34
43 38 34
46 44 41
49 45 42
Max Avg Min
90 - 53
97 - 25
71 - 33
90 - 36
97 - 38
73 - 36
81 - 53
89 - 61
96 - 50
87 - 35
89 - 61
92 - 47
89 - 37
100 - 78
96 - 78
100 - 72
100 - 78
100 - 75
100 - 39
85 - 50
77 - 51
73 - 42
81 - 49
100 - 77
100 - 80
100 - 80
100 - 74
100 - 81
100 - 89
100 - 93
Max Avg Min
22 - 12
18 - 5
13 - 0
14 - 0
7 - 0
14 - 5
9 - 0
26 - 4
21 - 4
20 - 12
17 - 0
10 - 4
16 - 7
14 - 6
16 - 6
13 - 0
8 - 0
13 - 6
24 - 8
15 - 5
16 - 5
18 - 8
15 - 8
24 - 12
25 - 9
20 - 0
20 - 6
12 - 0
17 - 0
18 - 5
Max Avg Min
29.89 - 29.8
30.28 - 29.87
30.41 - 30.27
30.38 - 30.26
30.43 - 30.28
30.3 - 30.18
30.22 - 30.06
30.47 - 29.97
30.46 - 30.11
30.3 - 29.98
30.45 - 30.29
30.49 - 30.34
30.33 - 30.12
30.17 - 30.1
30.12 - 30
30.35 - 30.1
30.39 - 30.26
30.25 - 29.94
30.2 - 29.87
30.27 - 30.01
29.98 - 29.83
29.91 - 29.81
29.86 - 29.71
29.7 - 29.37
30.12 - 29.45
30.17 - 29.82
30.22 - 29.75
30.3 - 30.12
30.13 - 29.73
29.89 - 29.59
Max Avg Min
- 0.00 -
- 0.05 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.02 -
- 0.19 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.02 -
- 0.07 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.20 -
- 0.14 -
- 0.12 -
- 0.00 -
- 0.11 -
- 0.18 -
- 0.31 -
