Jan
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
45 40 34
44 37 30
50 42 35
50 44 39
53 48 44
44 40 36
42 38 35
41 36 30
35 30 26
37 29 21
48 42 37
51 44 37
37 35 33
37 35 33
36 30 24
26 22 17
24 18 12
33 29 25
30 26 21
30 22 15
32 30 28
34 31 28
30 28 26
28 27 26
26 22 19
44 32 19
34 26 17
23 16 8
25 18 10
18 13 8
19 11 3
Max Avg Min
34 29 23
31 27 22
34 30 26
47 40 33
48 44 41
40 33 30
36 33 30
27 22 19
24 15 11
20 15 10
40 27 20
46 40 31
30 26 24
34 30 27
35 28 16
16 10 5
17 11 6
27 23 17
19 14 10
17 11 6
28 25 17
27 23 20
21 19 17
18 17 15
14 9 7
33 23 14
29 21 10
12 7 2
21 13 4
10 6 0
15 4 -2
Max Avg Min
76 - 55
79 - 51
79 - 41
97 - 62
94 - 71
87 - 65
93 - 73
72 - 47
70 - 38
71 - 48
77 - 46
89 - 76
82 - 67
93 - 72
97 - 71
74 - 53
77 - 63
79 - 66
69 - 49
68 - 45
87 - 59
82 - 60
74 - 64
69 - 58
74 - 51
80 - 57
86 - 64
85 - 57
86 - 58
85 - 64
81 - 57
Max Avg Min
22 - 4
14 - 0
20 - 8
23 - 9
13 - 0
16 - 4
16 - 5
23 - 6
26 - 7
20 - 4
23 - 16
15 - 4
20 - 7
18 - 6
17 - 7
17 - 6
16 - 5
17 - 8
24 - 8
13 - 4
15 - 0
17 - 6
21 - 5
13 - 6
16 - 6
21 - 8
18 - 6
20 - 7
20 - 5
20 - 9
16 - 8
Max Avg Min
30.32 - 29.64
30.42 - 30.21
30.21 - 29.94
29.92 - 29.62
29.72 - 29.63
30.18 - 29.7
30.19 - 29.75
29.93 - 29.77
30.32 - 29.85
30.43 - 30.12
30.1 - 29.91
30.28 - 30.01
30.4 - 30.27
30.31 - 30
30.29 - 29.86
30.71 - 30.3
30.73 - 30.38
30.36 - 30
30.37 - 30.13
30.48 - 30.3
30.26 - 29.91
30.08 - 29.95
30.08 - 29.89
30.18 - 30.05
30.34 - 30.2
30.19 - 29.6
29.96 - 29.66
30.18 - 29.91
30.15 - 29.87
30.26 - 29.88
30.27 - 29.91
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 1.39 -
- 0.04 -
- 0.04 -
- 0.05 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.04 -
- 0.00 -
- 0.47 -
- 0.18 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.04 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
