Feb
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
Max Avg Min
47 39 31
40 38 36
39 34 29
32 27 21
34 31 27
42 34 27
46 40 34
34 29 23
23 19 15
19 15 11
24 17 9
25 17 9
19 12 4
19 16 13
29 24 19
37 32 26
36 32 27
42 34 26
65 54 42
60 51 42
44 40 35
45 37 28
46 39 31
39 36 32
38 35 32
35 32 28
55 42 28
64 51 38
55 43 30
Max Avg Min
31 29 26
38 34 30
37 30 21
20 15 11
25 21 18
28 24 20
31 28 26
28 21 16
16 10 5
4 1 -1
5 0 -3
11 3 -9
-1 -8 -12
13 7 -1
24 20 14
27 24 20
24 19 15
30 24 16
45 35 30
35 31 26
33 29 25
29 25 23
29 25 20
29 27 23
25 21 14
22 17 12
36 27 21
46 37 27
31 26 20
Max Avg Min
92 - 41
100 - 67
100 - 62
72 - 31
82 - 41
78 - 43
76 - 48
82 - 51
78 - 43
61 - 32
59 - 20
65 - 23
52 - 16
78 - 36
92 - 70
82 - 50
79 - 36
72 - 46
59 - 35
63 - 26
79 - 53
82 - 34
82 - 25
88 - 44
75 - 34
72 - 28
75 - 23
79 - 40
75 - 29
Max Avg Min
8 - 0
26 - 0
24 - 6
18 - 7
13 - 4
15 - 5
23 - 7
17 - 6
21 - 8
20 - 7
14 - 0
29 - 5
22 - 0
20 - 6
12 - 4
14 - 0
13 - 0
25 - 8
45 - 15
23 - 5
17 - 5
12 - 0
18 - 0
37 - 13
25 - 14
22 - 6
21 - 9
31 - 13
25 - 9
Max Avg Min
30.14 - 29.89
30.16 - 29.46
30.11 - 29.46
30.31 - 30.12
30.4 - 30.27
30.35 - 30.08
30.07 - 29.71
29.78 - 29.63
30.01 - 29.73
30.24 - 30
30.39 - 30.24
30.53 - 30.15
30.67 - 30.53
30.52 - 30.03
30.04 - 29.82
30.03 - 29.82
30.41 - 30.05
30.44 - 29.92
29.88 - 29.5
30.02 - 29.8
30.24 - 30.02
30.23 - 30.14
30.18 - 29.94
29.91 - 29.55
30.2 - 29.73
30.31 - 30.15
30.13 - 29.77
29.79 - 29.44
30.06 - 29.82
Max Avg Min
- 0.00 -
- 0.08 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.03 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.04 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.05 -
- 0.00 -
