Aug
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
98 89 80
97 86 75
82 76 70
89 77 66
86 75 66
84 78 72
84 80 75
77 74 71
82 76 70
80 75 71
75 72 69
78 70 64
82 73 64
82 76 69
82 72 63
82 74 66
84 75 66
82 78 73
80 76 70
77 70 64
82 71 60
86 75 64
87 76 66
84 75 68
82 75 69
80 75 71
77 74 72
73 68 64
69 66 63
73 68 64
73 68 63
Max Avg Min
76 73 70
76 73 71
75 68 53
64 59 49
64 62 58
69 66 63
71 64 57
64 58 56
70 66 61
72 71 68
68 61 55
61 55 47
62 53 45
69 61 50
57 55 51
57 54 51
66 60 55
73 70 66
72 68 59
63 58 49
59 56 53
68 61 58
66 62 59
67 65 63
71 66 62
70 69 68
70 66 59
70 65 57
63 60 53
63 62 58
59 57 53
Max Avg Min
74 - 39
94 - 44
100 - 38
84 - 29
84 - 40
78 - 51
82 - 42
76 - 50
79 - 58
100 - 76
83 - 53
75 - 37
84 - 28
85 - 36
78 - 35
68 - 36
76 - 41
94 - 58
94 - 65
88 - 41
83 - 37
88 - 38
81 - 46
90 - 54
81 - 56
94 - 69
88 - 56
94 - 73
93 - 57
94 - 65
84 - 49
Max Avg Min
16 - 7
23 - 0
34 - 0
16 - 0
12 - 0
18 - 0
14 - 0
15 - 6
10 - 4
15 - 0
17 - 8
13 - 4
13 - 4
16 - 6
13 - 4
12 - 0
10 - 0
10 - 0
22 - 0
16 - 0
14 - 0
12 - 0
17 - 0
21 - 0
15 - 0
15 - 0
15 - 0
21 - 6
18 - 5
22 - 4
16 - 7
Max Avg Min
29.91 - 29.83
29.88 - 29.72
30 - 29.76
30.11 - 30
30.13 - 30.01
30.06 - 29.93
30.17 - 29.99
30.22 - 30.12
30.12 - 29.89
29.93 - 29.84
30.02 - 29.91
30.1 - 30.03
30.09 - 29.86
29.94 - 29.82
30.09 - 29.95
30.21 - 30.09
30.14 - 30.02
30.04 - 29.94
30.01 - 29.89
30.13 - 30
30.16 - 30.07
30.17 - 30.04
30.09 - 29.89
30.04 - 29.81
29.89 - 29.8
29.94 - 29.84
30 - 29.89
29.95 - 29.81
29.96 - 29.83
30.08 - 29.95
30.14 - 30.06
Max Avg Min
- 0.00 -
- 0.83 -
- 0.66 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 1.11 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.22 -
- 0.04 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.61 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.81 -
- 0.05 -
- 0.00 -
- 0.00 -
